PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-27,18:49:20.26,1,1,"Rivera, Isaiah",801388,Right,SCH_BOO,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.0201,-3.673377,-4.265807,2462.644889,217.443098,1:15,5.63506,2.36101,5.2265,-15.74111,18.28737,13.15835,0.85559,-0.5602,84.23396,-6.623477,-1.942045,0.419849,,,,,,,,,,,,-7.77063,10.48016,-1.97758,50,5.28386,9.31143,-132.99551,-9.09591,-13.95581,27.79268,-13.35201,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,589fa660-53b1-11f0-a195-612949600059,89.77625,,,7.78614,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:49:20.26,2025-06-27T18:49:20.2603520-05:00,2025-06-27T23:49:20.2603520Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,6fe94cd6-aa33-496f-8253-f72c26d841c6,55.27398,-134.09311,13.89634,5.63266,-8.56861,-6.67601,-2.35619,9.86258,-6.97791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-27,18:49:35.20,1,2,"Rivera, Isaiah",801388,Right,SCH_BOO,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,1,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.39992,-4.501414,-3.940285,2349.953757,223.335266,1:30,5.54738,2.41021,5.12997,-16.85788,17.62788,15.6204,-0.11564,-0.00488,84.17165,-7.626339,-1.183415,0.42266,,,,,,,,,,,,-8.88823,10.29319,-2.05285,50,5.1105,8.38664,-132.09293,-11.02146,-15.82556,26.10058,-13.84699,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,6185a270-53b1-11f0-a195-612949600059,89.17908,,,7.22827,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:49:35.20,2025-06-27T18:49:35.2098816-05:00,2025-06-27T23:49:35.2098816Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,26bef4e3-71fa-41e1-85d2-908ad736cd68,55.37209,-133.15018,13.05029,5.54559,-10.46056,-6.92349,-2.40555,9.02769,-7.91278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-06-27,18:49:52.09,1,3,"Rivera, Isaiah",801388,Right,SCH_BOO,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,2,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.03091,-2.413941,-3.21137,2449.69574,220.042823,1:15,5.61329,2.60226,5.09252,-14.9158,18.32753,14.52706,2.09037,0.78314,85.23896,-5.213908,-0.64738,0.414977,,,,,,,,,,,,-8.07772,10.06375,-2.31046,50,5.37351,6.86242,-134.76856,-6.20517,-14.93123,27.90293,-13.5718,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,6b9c5650-53b1-11f0-a195-612949600059,90.83025,,,7.79195,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:49:52.09,2025-06-27T18:49:52.0924672-05:00,2025-06-27T23:49:52.0924672Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,17d9f490-6608-4147-abe7-3c2c3a2355c9,55.40751,-135.88354,13.95146,5.61063,-5.66285,-6.7859,-2.5966,7.45906,-7.46562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-06-27,18:50:13.49,1,4,"Rivera, Isaiah",801388,Right,SCH_BOO,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,2,1,FourSeamFastBall,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,92.77808,-2.668558,-3.331562,2444.890892,221.745008,1:30,5.64762,2.51527,5.19805,-14.73265,18.49548,15.59631,1.90378,0.67775,85.22519,-5.435791,-0.573717,0.414882,61.2506,1.534243,10.147801,1577.674543,,,,37.41178,37.41178,9.963547,0.425361,-8.67374,10.24028,-2.21867,50,5.38909,7.09257,-134.42956,-6.77686,-15.98987,27.1189,-13.29627,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,785c7f50-53b1-11f0-a195-612949600059,90.85104,1.95096,,7.55289,,,,0.70962,1.86205,-0.68959,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:50:13.49,2025-06-27T18:50:13.4912000-05:00,2025-06-27T23:50:13.4912000Z,GroundBall,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,70620872-1c9c-42f6-9421-bec1d0586902,55.30288,-135.4951,13.55945,5.6451,-6.25443,-6.64814,-2.50969,7.72083,-7.99493,270.428193,0.71236,88.31091,-7.91132,,,,,,,1.86511,2.31016,-15.75606,,,,,,,-0.69131,15.87596,2.28254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2025-06-27,18:50:45.97,2,1,"Rivera, Isaiah",801388,Right,SCH_BOO,"Liquori, Jeff",824666,Left,WAS_WIL3,Undefined,1,Top,1,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.73749,-2.678554,-5.97995,2461.551121,216.286058,1:15,5.66275,2.36542,5.08698,-13.66662,19.38497,13.44824,1.98355,-2.1708,85.63243,-5.259982,-3.622922,0.413778,,,,,,,,,,,,-8.24548,10.64359,-1.80867,50,5.39759,13.50258,-135.2062,-6.81166,-15.33075,28.25996,-12.38453,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,8ba10db0-53b1-11f0-a195-612949600059,91.09334,,,8.10505,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:50:45.97,2025-06-27T18:50:45.9777024-05:00,2025-06-27T23:50:45.9777024Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,7d4002b9-649d-4ac9-898c-8b943e55cc6e,55.41204,-136.3327,14.12998,5.65928,-6.31799,-6.19226,-2.35909,14.11369,-7.66538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-06-27,18:51:03.70,2,2,"Rivera, Isaiah",801388,Right,SCH_BOO,"Liquori, Jeff",824666,Left,WAS_WIL3,Undefined,1,Top,1,1,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.82848,-3.537706,-5.121715,2510.094243,222.232346,1:30,5.59573,2.49297,5.05361,-16.91363,15.76922,13.44552,0.83212,-1.22989,86.69931,-6.658918,-2.759349,0.411464,,,,,,,,,,,,-7.9643,8.99497,-2.0156,50,5.24413,11.51438,-135.59104,-9.05031,-15.0271,25.89599,-15.20228,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,964ad9d0-53b1-11f0-a195-612949600059,91.60578,,,7.12916,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:51:03.70,2025-06-27T18:51:03.7071360-05:00,2025-06-27T23:51:03.7071360Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,b3b3c296-09ec-4314-9b5e-201de485431b,55.44829,-136.62762,12.94799,5.59423,-8.44178,-7.60114,-2.48855,12.1159,-7.51355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-06-27,18:51:20.63,2,3,"Rivera, Isaiah",801388,Right,SCH_BOO,"Liquori, Jeff",824666,Left,WAS_WIL3,Undefined,1,Top,1,2,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.42332,-0.87492,-2.641813,2428.960252,215.55347,1:15,5.56529,2.37186,5.31161,-14.10615,18.3445,12.43615,3.56762,0.92678,85.94519,-3.536363,-0.436842,0.409999,,,,,,,,,,,,-6.88386,9.69878,-2.14146,50,5.47593,5.66928,-135.61596,-2.53922,-12.95215,26.798,-13.92556,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,a063feb0-53b1-11f0-a195-612949600059,91.93294,,,7.47814,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:51:20.63,2025-06-27T18:51:20.6323712-05:00,2025-06-27T23:51:20.6323712Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,464477a7-1565-44f5-93e1-9fe9c57bf87e,55.18846,-136.63736,13.399,5.5626,-2.00844,-6.96278,-2.36695,6.16295,-6.47607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-27,18:51:36.71,2,4,"Rivera, Isaiah",801388,Right,SCH_BOO,"Liquori, Jeff",824666,Left,WAS_WIL3,Undefined,1,Top,1,3,0,FourSeamFastBall,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,91.70578,-1.653239,-5.421001,2397.136707,218.67728,1:15,5.55218,2.35766,5.14322,-17.49343,16.51769,12.44162,2.53034,-1.72502,84.65436,-4.896534,-3.234339,0.419741,,,,,,,,,,,,-7.57989,8.95686,-1.85897,50,5.38358,12.02554,-132.68536,-4.47883,-13.69931,24.71995,-15.98605,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,a9fa37f0-53b1-11f0-a195-612949600059,89.79922,,,7.05141,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:51:36.71,2025-06-27T18:51:36.7137280-05:00,2025-06-27T23:51:36.7137280Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,69b1e4ab-57f5-4561-b8df-c5eb1ea39594,55.35916,-133.68007,12.35998,5.55086,-3.83556,-7.99302,-2.35395,12.57679,-6.84966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-27,18:52:11.90,3,1,"Rivera, Isaiah",801388,Right,SCH_BOO,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.07905,0.874727,0.403805,2848.469774,87.715491,9:00,5.31601,2.98914,4.71897,-42.67573,1.02417,-3.28551,2.58987,3.09855,75.448,-6.790196,-0.173709,0.475786,,,,,,,,,,,,1.70539,0.66752,-3.02686,50,5.36606,-0.68753,-117.8221,0.15746,2.4378,18.838,-31.21986,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,bede93a0-53b1-11f0-a195-612949600059,79.22141,,,5.63105,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:52:11.90,2025-06-27T18:52:11.9002112-05:00,2025-06-27T23:52:11.9002112Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,4839d695-1853-4c07-93fc-f794c1d40130,55.78237,-118.74302,9.419,5.32105,1.68368,-15.60993,-2.99033,-0.8067,1.2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-06-27,18:52:30.90,3,2,"Rivera, Isaiah",801388,Right,SCH_BOO,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,1,1,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.29008,-2.68073,-4.615848,2532.156077,217.525609,1:15,5.52647,2.41143,5.20771,-15.75509,16.88808,12.27512,1.68244,-0.91596,86.48132,-5.605781,-2.450954,0.411214,,,,,,,,,,,,-7.21815,9.3478,-1.99333,50,5.26594,10.33462,-135.09849,-6.90958,-13.57646,24.54883,-14.59198,SCH_BOO,WAS_WIL3,WintrustField,Independent,FRONT,20250627-WintrustField-1,ca463180-53b1-11f0-a195-612949600059,91.6614,,,6.80876,,,,,,,21e9eb16-ca88-4867-b0d0-46abb0a932c1,2025-06-27,23:52:30.90,2025-06-27T18:52:30.9057024-05:00,2025-06-27T23:52:30.9057024Z,,v3,,,,"Norman, Satchell",695708,Right,SCH_BOO,9d996e31-050b-446c-897e-dc4a3ef76bde,55.29407,-136.05708,12.27442,5.52462,-6.33979,-7.29599,-2.40723,10.86475,-6.78823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
