PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-08-08,19:07:25.00,1,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Shallenberger, Mark",805961,Left,GAT_GRI,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.343,0.950915,-2.372252,1646.374475,259.804923,2:45,6.00378,2.11612,5.76423,-43.87979,4.22063,15.21013,3.23302,1.17446,70.13883,-7.130198,0.350876,0.499167,,,,,,,,,,,,-8.37441,2.36118,-1.92886,50,6.05602,4.02946,-110.84617,0.48632,-10.43718,19.49373,-29.23124,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,7289dd40-74ac-11f0-8161-5914cd4eb4be,75.51067,,,6.20417,,,,,,,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:07:25.00,2025-08-08T19:07:25.0087936-04:00,2025-08-08T23:07:25.0087936Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,b1448135-dcfa-4799-a766-1d7a5fd28807,54.73592,-111.67594,9.74686,6.00884,1.73057,-14.61562,-2.10984,4.47373,-5.21859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-08-08,19:07:42.64,1,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Shallenberger, Mark",805961,Left,GAT_GRI,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.2525,-2.430492,-3.23535,2040.439707,203.975756,12:45,6.3206,1.61556,5.76722,-19.11288,17.58922,7.33571,2.46091,-0.78738,80.44929,-6.01266,-1.924606,0.43603,78.87719,10.356346,59.479532,4034.216264,,,,115.07122,115.07122,64.436894,1.11406,-4.59359,9.94733,-1.35225,50,6.10757,6.85598,-126.563,-5.96936,-7.51316,23.80662,-15.90439,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,7d154bf0-74ac-11f0-8161-5914cd4eb4be,86.44453,7.26467,,6.80321,,,,1.70622,2.42258,0.96721,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:07:42.64,2025-08-08T19:07:42.6460160-04:00,2025-08-08T23:07:42.6460160Z,LineDrive,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,44943fda-9f36-49fe-9846-811fd52decdc,54.73362,-127.45028,11.90331,6.31901,-5.3766,-7.9522,-1.613,7.136,-3.75658,,1.70622,57.79374,-14.58346,1.4558,-0.25171,0.01749,0.00424,-0.0007,1E-05,2.42258,20.7969,-23.80539,3.46988,-0.70388,0.16835,-0.02965,0.00429,-0.00047,0.96721,98.0342,-4.56337,-0.68624,0.22401,-0.08183,0.01967,-0.0031,0.00031,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
3,2025-08-08,19:08:35.90,1,3,"Kirby, Zach",813716,Right,WAS_WIL3,"Shallenberger, Mark",805961,Left,GAT_GRI,Undefined,1,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.23407,3.830178,-1.127135,2082.311356,16.415301,6:30,6.36186,1.81756,5.04049,-73.59323,-14.29957,-4.80851,3.8484,0.35343,63.93574,-9.459817,-1.976743,0.554212,,,,,,,,,,,,2.00449,-7.52969,-1.70603,50,6.66926,2.18328,-101.66115,4.36387,2.07253,18.53613,-39.95933,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,9cd30f40-74ac-11f0-8161-5914cd4eb4be,68.01092,,,6.29834,,,,,,,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:08:35.90,2025-08-08T19:08:35.9010304-04:00,2025-08-08T23:08:35.9010304Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,cd6fab43-ae20-4d30-8c6d-c763431cb953,55.46208,-102.65224,9.26806,6.37882,6.5004,-19.97967,-1.81981,2.07247,1.03626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-08-08,19:08:53.35,1,4,"Kirby, Zach",813716,Right,WAS_WIL3,"Shallenberger, Mark",805961,Left,GAT_GRI,Undefined,1,Top,0,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.22388,2.659983,-1.200081,2139.714048,28.775568,7:00,6.34001,1.70122,5.1348,-74.39807,-15.35296,-9.53485,2.64745,-0.22364,64.1996,-10.766105,-2.890649,0.553049,,,,,,,,,,,,4.3454,-7.84481,-1.581,50,6.53197,2.48464,-101.78522,2.30634,4.49454,18.90018,-40.28811,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,a7334f40-74ac-11f0-8161-5914cd4eb4be,68.15394,,,6.02428,,,,,,,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:08:53.35,2025-08-08T19:08:53.3574144-04:00,2025-08-08T23:08:53.3574144Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,aa64eff8-f5c6-4a23-8331-97e4ea2ad0c9,55.36895,-102.77733,9.45009,6.3554,4.42114,-20.14406,-1.70523,2.24871,2.24727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-08-08,19:09:12.03,1,5,"Kirby, Zach",813716,Right,WAS_WIL3,"Shallenberger, Mark",805961,Left,GAT_GRI,Undefined,1,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.27309,-0.291766,-0.973551,2180.279553,183.903106,12:15,6.36658,1.69943,5.63361,-17.12765,20.13848,1.28835,4.66701,0.89839,79.13111,-3.564885,-0.743516,0.439368,,,,,,,,,,,,-0.93402,10.62312,-1.61742,50,6.33093,2.09441,-126.59779,-1.13038,-1.50642,27.34226,-15.04074,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,b24f6530-74ac-11f0-8161-5914cd4eb4be,85.78784,,,8.14199,,,,,,,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:09:12.03,2025-08-08T19:09:12.0308736-04:00,2025-08-08T23:09:12.0308736Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,49681cbf-e109-43f7-a463-a4b5d5eedf9c,54.86162,-127.64347,13.67113,6.36316,-0.55516,-7.52037,-1.69862,2.15202,-0.75321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-08-08,19:09:42.53,1,6,"Kirby, Zach",813716,Right,WAS_WIL3,"Shallenberger, Mark",805961,Left,GAT_GRI,Undefined,1,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,87.55716,-2.317538,-2.551245,2142.100389,192.384023,12:30,6.26907,1.70147,5.97467,-16.85391,19.75013,4.06437,2.71281,-0.32653,79.65515,-5.539909,-1.821718,0.435447,85.42381,78.821387,66.113722,,,,,,14.424,,,-2.85382,11.21745,-1.50181,50,6.07622,5.49166,-126.94554,-5.60594,-4.62823,27.48451,-13.98205,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,c4932560-74ac-11f0-8161-5914cd4eb4be,86.56024,93.15041,,7.90201,,,,3.18006,2.31586,-0.04315,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:09:42.53,2025-08-08T19:09:42.5323520-04:00,2025-08-08T23:09:42.5323520Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,1645ff15-a760-4b8b-8fa5-1733dfaaeb86,54.52419,-127.92131,13.74226,6.26644,-5.10954,-6.99102,-1.69969,5.65597,-2.31412,184.33335,3.18006,9.83601,-8.51026,3.17567,-2.24402,3.97061,-4.81131,2.99036,-0.73914,2.31586,122.91093,-30.57555,3.97012,-0.44125,-0.73391,1.13514,-0.75527,0.19577,-0.04316,22.20992,-12.25576,4.35429,-2.94436,5.14377,-6.22104,3.86349,-0.95431,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
7,2025-08-08,19:10:25.48,2,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,1,Top,1,0,0,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.85446,-1.032981,-0.616821,2115.373137,121.933923,10:00,6.13819,2.03477,5.30146,-34.81636,11.71737,-16.1517,2.26691,0.1097,71.57833,-7.447581,-3.485678,0.49097,62.63508,13.346736,167.018629,1964.941335,,,,96.82841,60.81805,166.953456,1.210475,7.94213,6.66792,-1.96632,50,6.01942,1.87323,-114.30023,-3.19111,10.35597,23.89031,-23.47957,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,de299770-74ac-11f0-8161-5914cd4eb4be,76.77133,8.09191,,7.27613,,,,2.53767,2.47242,-0.1673,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:10:25.48,2025-08-08T19:10:25.4800896-04:00,2025-08-08T23:10:25.4800896Z,GroundBall,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,3e11f69d-cedd-472e-9ecd-1fe384c0b38d,55.19699,-115.38136,11.94516,6.13979,-2.12857,-11.73978,-2.04049,1.40458,5.17799,349.435427,2.53767,-87.09909,6.08396,-0.30991,0.09108,0.00454,-0.00294,0.00069,-0.0002,2.47242,21.20635,-20.76341,1.55172,-0.28218,0.05521,-0.00124,-0.00163,0.00035,-0.1673,20.07858,-1.99804,0.44913,-0.08659,0.01436,0.00153,-0.00151,0.00032,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,2025-08-08,19:10:45.29,2,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Alvarez, Jose",672905,Right,GAT_GRI,Undefined,1,Top,1,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,88.03384,-2.267426,-3.20129,2170.540291,211.132542,1:00,6.36652,1.67564,5.92222,-17.75056,18.6491,10.49898,2.77883,-0.42322,79.85576,-5.653791,-1.319616,0.43423,95.9773,4.588305,7.774466,1682.151035,,,,106.16767,105.54883,10.713178,0.832273,-6.35288,10.61666,-1.4252,50,6.17473,6.69582,-127.52703,-5.56073,-10.37552,28.2505,-14.8349,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,e9f945f0-74ac-11f0-8161-5914cd4eb4be,86.80287,4.42193,,8.17808,,,,0.84746,2.68619,0.40674,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:10:45.29,2025-08-08T19:10:45.2987904-04:00,2025-08-08T23:10:45.2987904Z,GroundBall,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,f816a86c-b4dc-44a4-9649-b41bb6d80563,54.57602,-128.53674,14.12525,6.36401,-5.03051,-7.41745,-1.67115,7.06665,-5.18776,277.116966,0.91258,137.96164,-16.56881,,,,,,,2.72616,10.60878,-16.73576,,,,,,,0.36775,19.62404,4.43281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,2025-08-08,19:11:21.07,3,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Diaz, Abdiel",1000404734,Right,GAT_GRI,Undefined,1,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.40206,1.71646,-0.38141,2202.133837,21.633406,6:45,6.33886,1.72446,4.96606,-77.87618,-18.69214,-8.22689,1.47116,0.67858,64.49172,-12.255285,-1.839795,0.553699,,,,,,,,,,,,3.94331,-9.20457,-1.68048,50,6.44056,0.98753,-102.09373,0.45797,4.09002,19.51916,-41.72105,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,ff5da710-74ac-11f0-8161-5914cd4eb4be,68.07386,,,5.91034,,,,,,,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:11:21.07,2025-08-08T19:11:21.0754048-04:00,2025-08-08T23:11:21.0754048Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,fb0b122d-748c-4891-a9a7-f133bcc0b524,55.53874,-103.14724,9.75958,6.35508,2.70978,-20.86053,-1.72782,0.76677,2.04501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-08-08,19:11:36.94,3,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Diaz, Abdiel",1000404734,Right,GAT_GRI,Undefined,1,Top,2,1,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.94279,-0.114447,-2.655302,1747.457649,232.874535,1:45,5.98053,2.11246,5.79885,-36.31931,11.45544,12.96607,2.84737,0.72146,69.98825,-6.871516,-0.333655,0.497474,,,,,,,,,,,,-7.37693,6.37414,-1.90177,50,5.94966,4.68576,-111.56014,-1.29919,-9.22134,21.59032,-24.20619,WAS_WIL3,GAT_GRI,WildThingsPark,Independent,FRONT,20250808-WildThingsPark-1,08cc5b20-74ad-11f0-8161-5914cd4eb4be,75.76761,,,6.95454,,,,,,,d75b0b18-b34b-4594-8c57-d7d9165645ed,2025-08-08,23:11:36.94,2025-08-08T19:11:36.9470976-04:00,2025-08-08T23:11:36.9470976Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,72bc09e4-6557-42e4-99cb-d2d0b25f75b2,54.69822,-112.46572,10.79516,5.98286,-0.2839,-12.10309,-2.10641,5.07254,-4.61067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
