PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-20,19:06:09.08,1,1,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.23579,-0.409513,1.911593,2181.024081,151.627513,11:00,6.00718,-1.1118,5.4327,-22.87009,14.76406,-7.28197,3.71761,0.07223,79.11326,-4.690045,0.616526,0.441532,,,,,,,,,,,,4.21044,7.91926,0.94756,50,5.95543,-3.8956,-126.46307,-1.66662,6.77074,27.4795,-19.43921,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,272e9590-4e2b-11f0-acc2-477f56986f89,85.36734,,,8.12253,,,,,,,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:06:09.08,2025-06-20T19:06:09.0810368-04:00,2025-06-20T23:06:09.0810368Z,,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,fd965cb0-80a3-4a62-84ad-d767961c8b79,55.06313,-127.55851,13.73975,6.00642,-0.8917,-9.7196,1.10823,-4.16551,3.38537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-20,19:06:18.25,1,2,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.35356,-1.734066,2.009795,2191.876842,150.482268,11:00,5.93834,-0.8822,5.5478,-21.24261,16.51308,-8.55205,2.54617,0.28403,78.59337,-5.745391,0.48524,0.442245,,,,,,,,,,,,4.97851,9.31331,0.71401,50,5.77454,-4.06441,-126.4842,-4.50316,7.92512,29.97803,-17.34846,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,2cbe61c0-4e2b-11f0-acc2-477f56986f89,85.22982,,,8.76019,,,,,,,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:06:18.25,2025-06-20T19:06:18.2571520-04:00,2025-06-20T23:06:18.2571520Z,,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,4f6fff1e-064f-4238-a937-adfe351f6d5f,54.948,-127.65154,14.98902,5.93674,-3.82761,-8.67423,0.87829,-4.37302,3.96256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-06-20,19:06:31.48,1,3,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.66054,-2.243235,2.447096,2230.24558,152.687574,11:00,5.84665,-0.84313,5.68109,-22.36076,15.02111,-7.03032,1.88921,0.85349,78.87531,-6.455371,1.191054,0.44005,,,,,,,,,,,,4.38276,8.77504,0.64141,50,5.64379,-5.1187,-126.8712,-5.68317,7.01105,30.44606,-18.13667,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,349f49e0-4e2b-11f0-acc2-477f56986f89,85.65495,,,8.78524,,,,,,,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:06:31.48,2025-06-20T19:06:31.4855424-04:00,2025-06-20T23:06:31.4855424Z,,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,400c3411-f3fa-499b-b6cc-6cd6ee7f823c,54.81475,-128.02141,15.22303,5.84555,-4.99799,-9.06834,0.83979,-5.38357,3.50553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-06-20,19:06:43.30,1,4,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,1,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.7541,0.952798,0.900242,2255.391988,331.828903,5:00,5.8148,-0.91258,5.03818,-56.22853,-6.76512,4.52685,2.02814,0.314,70.00472,-9.213239,1.701564,0.50619,81.14514,-7.28858,-52.424414,,,,,16.82117,16.69254,-47.424281,0.131361,-1.98169,-3.25567,0.82278,50,5.86029,-1.92845,-111.29184,-0.12454,-2.45548,22.21881,-36.20814,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,3bb233a0-4e2b-11f0-acc2-477f56986f89,74.46304,2.17389,,6.74938,,,,2.22009,2.17389,-0.18359,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:06:43.30,2025-06-20T19:06:43.3067520-04:00,2025-06-20T23:06:43.3067520Z,GroundBall,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,edcf6e0a-b726-4998-9c9a-34d188a93656,55.46252,-112.37711,11.1094,5.82318,1.64404,-18.10407,0.91404,-1.80852,-1.22774,94.185258,2.22039,71.95775,-16.9551,,,,,,,2.17393,-15.10291,-11.01275,,,,,,,-0.18359,-93.56153,5.04945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2025-06-20,19:07:04.80,1,5,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.13066,-1.51251,0.136238,2250.190224,153.564394,11:00,5.91513,-1.23375,5.46769,-18.92808,17.16788,-7.90654,2.92192,-1.76512,80.67084,-5.086122,-1.272,0.432415,,,,,,,,,,,,3.99626,9.46619,1.2272,50,5.76953,0.05335,-129.20322,-4.01608,6.68636,29.48048,-16.33558,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,485d7510-4e2b-11f0-acc2-477f56986f89,87.16732,,,8.45982,,,,,,,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:07:04.80,2025-06-20T19:07:04.8028160-04:00,2025-06-20T23:07:04.8028160Z,,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,de687f34-9060-437d-a807-f52aaa79003e,55.02762,-130.34533,14.74024,5.91286,-3.38322,-8.16779,1.23016,-0.20569,3.34318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-06-20,19:07:15.08,1,6,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,90.06024,-1.829694,1.527053,2309.975826,154.679428,11:15,5.86959,-0.9558,5.81128,-18.37958,16.53981,-7.24556,2.63536,-0.13927,81.5254,-5.319957,0.228672,0.425309,82.78636,23.492103,8.212499,2723.225419,108.27374,38.50765,19.40823,283.04157,274.98527,13.146862,3.579661,4.17796,9.37071,0.83502,50,5.70883,-3.16848,-130.59264,-4.73518,7.13562,30.32792,-16.16956,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,4e99ade0-4e2b-11f0-acc2-477f56986f89,88.62361,43.03882,,8.53485,,,,1.01718,2.60409,0.14573,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:07:15.08,2025-06-20T19:07:15.0809088-04:00,2025-06-20T23:07:15.0809088Z,LineDrive,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,081eee44-dc85-41ec-bd83-98017f50f72c,54.68602,-131.67639,15.16396,5.86771,-4.15737,-8.08478,0.9528,-3.42347,3.56781,204.860434,1.01677,110.22584,-17.23271,3.86391,-0.80935,0.17036,-0.03279,0.00412,-0.00021,2.60457,48.38691,-15.356,0.65019,-0.11823,0.03828,-0.01217,0.00279,-0.00027,0.14578,15.905,1.33187,-0.38375,0.06492,-0.00047,-0.00274,0.00056,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2025-06-20,19:07:46.75,2,1,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,1,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.85468,-0.883574,1.621312,1500.748907,105.929814,9:30,5.78416,-1.15628,5.65483,-34.12411,6.34603,-17.3358,2.11605,-1.08846,76.21311,-7.189,-1.479838,0.457866,,,,,,,,,,,,9.29422,3.90654,1.03015,50,5.68784,-2.72899,-121.64297,-3.02887,13.77637,26.25454,-26.38357,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,618016b0-4e2b-11f0-acc2-477f56986f89,82.32194,,,7.64157,,,,,,,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:07:46.75,2025-06-20T19:07:46.7582464-04:00,2025-06-20T23:07:46.7582464Z,,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,d6458003-0121-483e-a174-0005ae054648,54.8436,-122.68392,13.12727,5.78719,-1.98281,-13.19179,1.14918,-3.27521,6.88819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-20,19:07:58.12,2,2,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.49374,-1.594056,1.671908,1545.907778,119.646015,10:00,5.74315,-1.29955,5.45204,-30.72569,10.248,-15.59765,1.68936,-1.03374,76.21529,-7.259912,-1.107264,0.460706,,,,,,,,,,,,8.3593,6.03642,1.16312,50,5.58152,-2.88468,-121.09134,-4.41171,12.34292,24.87127,-23.26095,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,68475170-4e2b-11f0-acc2-477f56986f89,81.81453,,,7.27844,,,,,,,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:07:58.12,2025-06-20T19:07:58.1239296-04:00,2025-06-20T23:07:58.1239296Z,,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,48888238-eeb0-4214-b27d-fd93303a1013,55.04652,-122.12346,12.43564,5.74457,-3.44641,-11.63048,1.29346,-3.39689,6.17146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-20,19:08:12.06,2,3,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,1,1,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.44178,0.266588,1.823403,1515.567701,132.501405,10:30,5.75809,-1.3546,5.51607,-29.29966,11.318,-10.97713,3.56586,-0.56383,76.41984,-5.159415,-0.132448,0.4587,,,,,,,,,,,,6.00752,6.02981,1.20315,50,5.76185,-3.39605,-121.12414,-0.41329,8.94675,23.11208,-23.1941,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,70785560-4e2b-11f0-acc2-477f56986f89,82.17229,,,7.02194,,,,,,,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:08:12.06,2025-06-20T19:08:12.0606208-04:00,2025-06-20T23:08:12.0606208Z,,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,89fb7d82-f076-4954-8b17-cc3c07c1147e,54.98163,-122.071,11.55604,5.75932,0.53693,-11.59705,1.34979,-3.76258,4.47337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-06-20,19:08:33.37,2,4,"Villalobos, Jonaiker",665690,Left,FLO_Y'A,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,1,1,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.4814,0.463695,0.006179,2163.624404,327.50937,5:00,5.77389,-1.05125,5.03535,-52.44542,-4.1937,3.67055,1.84092,-0.73954,71.02964,-9.014412,0.656126,0.499951,90.01262,1.581727,67.148345,4626.257672,,,,52.97727,49.97153,66.445531,0.405166,-1.83669,-1.84906,1.04752,50,5.77568,-0.1581,-112.43207,-0.93996,-2.33688,21.52996,-34.52667,FLO_Y'A,WAS_WIL3,ThomasMoreStadium,Independent,FRONT,20250620-ThomasMoreStadium-1,7d4cc9b0-4e2b-11f0-acc2-477f56986f89,75.39222,2.33343,,6.45176,,,,3.29701,2.19129,0.86358,b871218b-83ed-4916-8ea7-030b8a99b49e,2025-06-20,23:08:33.37,2025-06-20T19:08:33.3756416-04:00,2025-06-20T23:08:33.3756416Z,GroundBall,v3,,,,"Quinones, Michael",10164981,Right,FLO_Y'A,e20d68a6-51f0-41ca-bc74-bd96fb35f680,55.4656,-113.47387,10.76498,5.78074,0.73072,-17.26334,1.05243,-0.04502,-1.16844,,3.30609,50.94999,-16.97865,,,,,,,2.1993,3.37995,-21.78649,,,,,,,0.86249,121.64701,-9.65868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
