PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-08-20,18:06:58.83,1,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.05695,-1.59945,-1.282621,2038.22496,133.064739,10:30,6.22588,2.16312,5.1158,-36.09215,11.19398,-10.36182,1.71069,0.09115,71.78241,-8.175035,-3.116783,0.494924,,,,,,,,,,,,4.83866,6.46016,-2.03384,50,6.04742,2.94531,-113.20992,-4.36775,6.27136,20.92181,-23.80108,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,fe211490-7e11-11f0-9f22-1b3bf70302e0,76.15809,,,6.27453,,,,,,,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:06:58.83,2025-08-20T18:06:58.8398080-04:00,2025-08-20T22:06:58.8398080Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,0f64df0b-2b36-4c15-84cc-6ec69fdf5d6b,55.38388,-114.20056,10.46091,6.22756,-3.24078,-11.90054,-2.16627,2.64836,3.13568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-08-20,18:07:14.01,1,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.00684,-0.743621,-1.936457,2035.937059,131.894452,10:30,6.3269,1.73317,5.31011,-36.35648,11.08721,-10.53445,2.59875,-0.96304,71.01127,-7.427687,-3.80556,0.495748,,,,,,,,,,,,4.65461,6.28276,-1.54965,50,6.23354,4.24559,-113.01991,-2.64768,5.95823,22.58717,-24.13165,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,071df400-7e12-11f0-9f22-1b3bf70302e0,76.03149,,,6.99556,,,,,,,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:07:14.01,2025-08-20T18:07:14.0108800-04:00,2025-08-20T22:07:14.0108800Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,6f982b37-8be7-4d70-81f6-8b7e97c3fcea,55.18612,-114.05165,11.29359,6.32931,-1.54539,-12.06582,-1.73737,3.97343,2.97912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-08-20,18:07:31.29,1,3,"Kirby, Zach",813716,Right,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.66849,-2.663956,-2.140917,2216.574005,94.576651,9:15,6.29371,1.88718,5.25827,-45.60837,2.51067,-10.6026,-0.01346,-1.00881,71.20097,-10.900375,-4.025093,0.499264,,,,,,,,,,,,4.72063,2.4748,-1.68254,50,6.0154,4.60728,-112.45818,-6.75656,5.96206,23.01631,-29.04842,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,118252b0-7e12-11f0-9f22-1b3bf70302e0,75.49606,,,6.46751,,,,,,,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:07:31.29,2025-08-20T18:07:31.2921088-04:00,2025-08-20T22:07:31.2921088Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,7ece75ae-935b-4179-9330-a2d5bc09fdfb,55.24273,-113.52612,11.50816,6.29763,-5.40874,-14.52421,-1.8899,4.33064,2.98103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-08-20,18:07:52.57,1,4,"Kirby, Zach",813716,Right,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.70971,-3.935766,-2.008144,2180.728952,211.028473,1:00,6.21811,1.61431,5.97605,-14.60658,21.75356,12.36536,1.34434,0.7824,80.25254,-6.734334,0.213676,0.433994,,,,,,,,,,,,-6.97335,12.6832,-1.46255,50,5.89821,3.96294,-127.11398,-9.13561,-11.39983,26.26217,-11.43993,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,1e27c7c0-7e12-11f0-9f22-1b3bf70302e0,86.85008,,,7.45718,,,,,,,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:07:52.57,2025-08-20T18:07:52.5749248-04:00,2025-08-20T22:07:52.5749248Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,f2030b3a-fdf3-43ea-a7e2-4824100b1cf9,54.52457,-128.04536,13.13108,6.21501,-8.7299,-5.71997,-1.61026,4.36723,-5.69991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-08-20,18:08:10.69,1,5,"Kirby, Zach",813716,Right,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.19756,0.345473,-2.984648,1627.087097,249.541952,2:15,5.94151,2.04889,5.89587,-38.26691,8.75922,19.38733,3.07379,0.89097,70.57654,-6.757075,0.492637,0.493561,56.42064,55.844815,115.523706,2589.358892,,,,,34.69986,,,-10.83658,4.81965,-1.81991,50,5.9473,5.14194,-112.0355,-0.45657,-13.7308,20.82624,-26.06717,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,28fa2a80-7e12-11f0-9f22-1b3bf70302e0,76.36833,44.48803,,6.62102,,,,1.72294,3.14759,-0.87973,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:08:10.69,2025-08-20T18:08:10.6963456-04:00,2025-08-20T22:08:10.6963456Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,68681ff7-db99-4411-903a-fcbec6af9e5a,54.60493,-112.88826,10.41312,5.94415,0.61079,-13.03358,-2.04197,5.70417,-6.8654,324.120436,1.72294,-20.01843,-4.46397,2.11049,-0.61906,0.16597,-0.05297,0.01735,-0.00337,3.14759,68.4774,-25.16362,2.71292,-0.44785,0.07974,-0.04007,0.02045,-0.00478,-0.87973,41.92488,-8.26042,2.76647,-0.69119,0.17909,-0.06525,0.02471,-0.00518,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
6,2025-08-20,18:08:32.97,1,6,"Kirby, Zach",813716,Right,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,87.64482,-2.785712,-2.399082,2149.479425,206.636588,1:00,6.31234,1.67436,5.77044,-15.80186,21.25241,9.98827,2.39877,0.27279,79.23537,-5.824101,-0.612251,0.438117,101.93872,22.804796,-5.925475,1173.731888,109.44344,39.58763,-11.04782,357.52144,355.29672,-5.085652,3.810826,-5.85429,12.10009,-1.48211,50,6.07242,4.89608,-126.92017,-6.6099,-9.43365,28.9158,-12.67596,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,36402550-7e12-11f0-9f22-1b3bf70302e0,86.03272,51.55876,,8.40946,,,,1.80082,2.52202,-0.30216,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:08:32.97,2025-08-20T18:08:32.9780736-04:00,2025-08-20T22:08:32.9780736Z,FlyBall,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,cefdddbc-c059-4b32-815f-b5799d067b7f,54.72748,-127.99268,14.4579,6.30887,-6.13973,-6.33798,-1.67019,5.24598,-4.71682,186.988198,1.80103,137.0791,-21.1054,4.55109,-0.89319,0.12736,-0.00616,-0.00158,0.00022,2.52189,57.95305,-19.82322,2.21695,-0.56594,0.15285,-0.03603,0.0057,-0.0004,-0.30219,-14.22698,2.82942,-0.59962,0.1146,-0.0146,6E-05,0.00035,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2025-08-20,18:09:09.14,2,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Brown, Graham",1000109970,Right,EVA_OTT,Undefined,1,Top,1,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,78.95736,-1.29657,-1.995799,2030.80305,151.288593,11:00,6.11714,2.12687,5.3437,-33.93435,12.44985,-5.9141,2.07207,-0.23891,71.66347,-7.556078,-3.046095,0.490181,74.35777,5.716995,-42.119816,3614.886979,,,,69.41228,67.03648,-42.774736,0.678753,2.35315,7.12725,-1.94245,50,5.97631,4.21919,-114.37005,-3.68027,3.07375,23.81328,-22.8642,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,4bcc0ba0-7e12-11f0-9f22-1b3bf70302e0,76.89493,3.59466,,7.29388,,,,2.0667,2.2478,0.23296,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:09:09.14,2025-08-20T18:09:09.1481600-04:00,2025-08-20T22:09:09.1481600Z,GroundBall,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,6e772a7a-c8f1-4c5a-9405-267cf9d1df74,55.15415,-115.43822,11.90664,6.11839,-2.65468,-11.4321,-2.12862,4.08132,1.53687,60.284318,2.08927,80.04002,-11.90967,,,,,,,2.27926,10.23757,-20.09403,,,,,,,0.23561,-72.83336,4.46872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-08-20,18:09:56.08,3,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Benson, JT",694842,Right,EVA_OTT,Undefined,1,Top,2,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.45825,-0.433233,-3.263189,1719.732254,245.657183,2:15,5.96303,2.14326,5.939,-38.78876,8.15481,14.45371,2.32808,0.31729,70.52727,-7.635799,-0.668925,0.493128,,,,,,,,,,,,-8.39107,4.79642,-1.89089,50,5.90674,5.87039,-112.29327,-2.00208,-10.61924,22.01926,-26.104,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,67d7c370-7e12-11f0-9f22-1b3bf70302e0,76.43543,,,6.93098,,,,,,,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:09:56.08,2025-08-20T18:09:56.0879104-04:00,2025-08-20T22:09:56.0879104Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,fa1e5397-ec59-472d-a6e9-35f493db1f4b,54.55947,-113.1838,11.00963,5.96636,-0.94636,-13.052,-2.13699,6.29986,-5.30962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-08-20,18:10:13.62,3,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Benson, JT",694842,Right,EVA_OTT,Undefined,1,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.62777,-3.082452,-1.071457,2046.517328,212.202805,1:00,6.30375,1.68995,5.68788,-18.61473,18.91218,11.15733,1.87623,1.62095,79.46624,-6.581637,0.924157,0.440903,,,,,,,,,,,,-5.98725,10.83288,-1.60703,50,6.03271,1.88759,-125.66217,-7.32981,-9.58871,25.08883,-14.82497,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,724040d0-7e12-11f0-9f22-1b3bf70302e0,85.48922,,,7.16154,,,,,,,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:10:13.62,2025-08-20T18:10:13.6211968-04:00,2025-08-20T22:10:13.6211968Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,2a72595d-0888-4988-8312-a612272b7055,54.81182,-126.61922,12.54441,6.30153,-6.76429,-7.41248,-1.68601,2.25336,-4.79435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-08-20,18:10:32.81,3,3,"Kirby, Zach",813716,Right,WAS_WIL3,"Benson, JT",694842,Right,EVA_OTT,Undefined,1,Top,2,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,68.65573,4.247767,-0.73567,2190.438561,33.979993,7:15,6.3323,1.71133,5.23577,-78.4667,-17.09143,-12.86642,3.79374,-0.0524,62.84529,-9.93937,-3.017426,0.563856,,,,,,,,,,,,6.15811,-9.12497,-1.63373,50,6.66522,1.74042,-99.46351,4.90738,6.11494,17.25894,-41.23502,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250820-WildThingsPark-1,7da3e710-7e12-11f0-9f22-1b3bf70302e0,66.84767,,,5.81044,,,,,,,904bf8c3-22f7-4e1d-9aa9-ccdf6412f386,2025-08-20,22:10:32.81,2025-08-20T18:10:32.8172032-04:00,2025-08-20T22:10:32.8172032Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,cfc55125-ab56-421b-ae6b-78fe9aec2be2,55.26997,-100.37379,8.62947,6.34904,7.08222,-20.61751,-1.71702,1.4179,3.05747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
