PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-07-10,19:08:39.87,1,1,"Foster, Kobe",816330,Left,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.69102,1.048632,0.828907,2281.863046,264.076197,2:45,5.76332,-1.48748,5.19188,-46.09699,2.08441,7.35776,2.90858,-0.09451,71.23199,-7.308266,2.133105,0.499587,,,,,,,,,,,,-3.47469,1.19973,1.40477,50,5.82548,-1.89984,-111.45316,0.47202,-4.42465,17.71102,-30.64635,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,d1093900-5de2-11f0-b252-cb217f1be21b,75.44719,,,5.45902,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:08:39.87,2025-07-10T19:08:39.8774272-04:00,2025-07-10T23:08:39.8774272Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,26f83fd5-33cb-4619-ad55-443b649f7e34,55.3093,-112.29369,8.85551,5.76857,1.92644,-15.32318,1.48995,-1.68986,-2.21233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-07-10,19:08:53.87,1,2,"Foster, Kobe",816330,Left,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.41682,-0.952107,2.210978,2194.518877,148.818607,11:00,5.94178,-1.54081,5.48788,-17.49336,19.46918,-11.10016,3.59252,-0.39633,80.17169,-4.252351,0.23551,0.437575,,,,,,,,,,,,6.14807,10.39512,1.35463,50,5.84662,-4.41073,-126.88125,-2.64594,10.08036,24.55605,-15.13027,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,d95f2a10-5de2-11f0-b252-cb217f1be21b,86.13943,,,7.24513,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:08:53.87,2025-07-10T19:08:53.8786304-04:00,2025-07-10T23:08:53.8786304Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,ed2295cc-849a-41a9-8476-74839adf8900,55.01056,-127.84729,12.27803,5.93901,-2.05071,-7.56513,1.53595,-4.80729,5.04018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-07-10,19:09:21.51,1,3,"Foster, Kobe",816330,Left,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.70435,-0.205286,1.642938,2151.983105,151.665282,11:00,6.0719,-1.33607,5.63156,-17.60336,18.35485,-9.2652,4.41334,-0.57483,80.68678,-3.549117,-0.010997,0.431589,,,,,,,,,,,,5.12977,9.68741,1.20211,50,6.0433,-3.28027,-128.71512,-0.99124,8.58275,27.38856,-15.96588,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,e9cf3bb0-5de2-11f0-b252-cb217f1be21b,87.33409,,,8.01758,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:09:21.51,2025-07-10T19:09:21.5150592-04:00,2025-07-10T23:09:21.5150592Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,0bbae64d-59e9-4cbc-a639-3fe200724ced,54.86535,-129.74626,13.69428,6.0693,-0.39015,-7.98294,1.33169,-3.60339,4.29137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-07-10,19:09:35.92,1,4,"Foster, Kobe",816330,Left,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,1,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.87633,-0.389705,1.433435,2491.289634,238.281247,2:00,5.77177,-1.48086,5.30359,-40.0325,5.21059,6.47721,2.06977,0.40484,73.55081,-7.654142,2.583968,0.484114,,,,,,,,,,,,-2.9413,3.0478,1.34566,50,5.70687,-3.11962,-114.67558,-2.1361,-3.97492,18.25345,-28.05524,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,f280e150-5de2-11f0-b252-cb217f1be21b,77.85863,,,5.32552,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:09:35.92,2025-07-10T19:09:35.9207936-04:00,2025-07-10T23:09:35.9207936Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,6ae59103-31b1-4ea6-8a63-ab939128edec,55.19846,-115.50008,9.12673,5.77474,-0.86886,-14.02762,1.48252,-2.94007,-1.98746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-07-10,19:09:57.81,1,5,"Foster, Kobe",816330,Left,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.2184,-1.443134,2.187641,2443.693436,278.919212,3:15,5.95122,-1.21647,5.30559,-43.63412,-0.12429,9.62784,0.95907,1.64044,74.72576,-9.342687,3.898427,0.47475,,,,,,,,,,,,-4.23721,0.70646,1.01036,50,5.78812,-4.88556,-117.78983,-4.50603,-5.92338,23.41244,-31.18646,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,ff993c70-5de2-11f0-b252-cb217f1be21b,79.39427,,,6.49264,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:09:57.81,2025-07-10T19:09:57.8147328-04:00,2025-07-10T23:09:57.8147328Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,040f82d9-1522-4677-839f-5193cb088600,55.19561,-118.81805,11.70622,5.95594,-3.1364,-15.59323,1.21921,-4.62542,-2.96169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-07-10,19:10:49.28,1,6,"Foster, Kobe",816330,Left,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,2,2,Other,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,14ce9e50-5de3-11f0-b252-cb217f1be21b,,,,,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:10:49.28,2025-07-10T19:10:49.2866944-04:00,2025-07-10T23:10:49.2866944Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2025-07-10,19:10:50.28,1,7,"Foster, Kobe",816330,Left,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,3,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.46885,-2.107082,2.656323,2134.263328,151.617908,11:00,5.85642,-1.40776,5.85302,-19.86446,15.95465,-7.99859,2.24022,0.39564,80.93053,-5.844945,1.223406,0.430754,75.78351,14.80599,-161.196222,2962.620251,-106.28211,11.52308,-28.35567,157.80515,60.81919,-167.242855,1.76209,4.83792,9.09666,1.19658,50,5.67345,-5.61941,-128.32057,-5.33972,8.06623,26.56336,-17.00722,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,1ede9b70-5de3-11f0-b252-cb217f1be21b,87.50348,13.32791,,7.53833,,,,0.16915,2.18624,-0.47561,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:10:50.28,2025-07-10T19:10:50.2866944-04:00,2025-07-10T23:10:50.2866944Z,LineDrive,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,81b452f8-8128-4717-ae2e-2c861b5573ea,54.64616,-129.27879,13.28168,5.855,-4.72623,-8.50361,1.40453,-5.91038,4.03311,83.243325,0.16912,-101.7208,8.65008,-0.32383,-0.29676,0.52997,-0.40019,0.15523,-0.02446,2.18623,28.40504,-19.41012,1.91913,-0.52234,0.35756,-0.22479,0.08425,-0.01316,-0.47562,-34.63534,10.36385,-1.29311,0.02594,0.29943,-0.25366,0.10024,-0.01587,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
8,2025-07-10,19:11:12.88,1,8,"Foster, Kobe",816330,Left,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,88.13732,-0.509106,1.811837,2235.719787,154.305768,11:15,5.76206,-1.61603,5.66551,-19.49962,17.00599,-7.58993,3.66213,-0.55852,79.96789,-4.200223,0.456188,0.434862,,,,,,,,,,,,4.36122,9.1278,1.46762,50,5.70689,-3.71014,-127.83637,-1.73718,7.17205,27.88643,-17.16341,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,2c37f730-5de3-11f0-b252-cb217f1be21b,86.67681,,,8.16943,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:11:12.88,2025-07-10T19:11:12.8896512-04:00,2025-07-10T23:11:12.8896512Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,09479bfe-fa03-4d31-a95d-1d46d8b405ce,54.83098,-128.8859,13.94322,5.76011,-1.09122,-8.5817,1.61234,-3.98007,3.58603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-07-10,19:11:40.38,2,1,"Foster, Kobe",816330,Left,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.27437,-1.88311,1.721289,2118.419072,164.127285,11:30,5.98134,-1.88334,5.64619,-17.28186,20.81103,-5.55315,2.78323,-0.74003,78.49995,-5.173743,0.729705,0.444215,,,,,,,,,,,,3.30583,11.46839,1.74081,50,5.81066,-3.52232,-125.10094,-4.60516,5.21573,26.28149,-14.08006,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,3ca0b5d0-5de3-11f0-b252-cb217f1be21b,84.85176,,,7.77442,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:11:40.38,2025-07-10T19:11:40.3859456-04:00,2025-07-10T23:11:40.3859456Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,85d53600-57d4-4210-9f7c-d88b56706fa2,54.85084,-126.11589,13.14074,5.97801,-4.0614,-7.04003,1.88073,-3.72374,2.60786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-07-10,19:11:59.57,2,2,"Foster, Kobe",816330,Left,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.42246,-0.912923,2.059938,2029.923351,142.71883,10:45,5.82583,-1.95251,5.61601,-23.96383,15.08989,-10.45524,2.97618,-0.90039,77.4197,-5.409491,0.193897,0.449783,,,,,,,,,,,,5.89158,8.31292,1.78333,50,5.73268,-4.00664,-123.83293,-2.73513,9.06591,26.80875,-19.38219,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250710-WildThingsPark-1,48112d50-5de3-11f0-b252-cb217f1be21b,83.80147,,,8.00276,,,,,,,cdde364e-4e84-45b9-86d6-9da3447a276c,2025-07-10,23:11:59.57,2025-07-10T19:11:59.5758080-04:00,2025-07-10T23:11:59.5758080Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,c3d5abc3-7cd5-4f92-b52c-dbd72a4586ad,54.88052,-124.88505,13.40437,5.8251,-1.97447,-9.6911,1.94756,-4.36244,4.53296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
