PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-07-27,17:42:29.33,1,1,"Diaz, Christian",823045,Right,WAS_WIL3,"Shaneyfelt, Tyler",10029185,Left,FLO_Y'A,Undefined,1,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.45998,-2.860364,-4.104301,2393.303716,235.759839,1:45,5.56843,1.72012,6.16732,-22.10667,13.3941,17.99048,1.07513,-0.57825,81.0076,-7.013813,-0.866252,0.428835,,,,,,,,,,,,-10.53367,8.07926,-1.41809,50,5.33967,8.49111,-128.16698,-7.0893,-17.52059,26.50178,-18.7359,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,983a9bc0-6b32-11f0-82ab-db3b3e309a17,87.89496,,,7.45238,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:42:29.33,2025-07-27T17:42:29.3334528-04:00,2025-07-27T21:42:29.3334528Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,46345728-bf50-4dd8-8025-86829cd4a9d4,54.33418,-129.06007,13.25089,5.56794,-6.45791,-9.36795,-1.71418,9.08154,-8.7603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-07-27,17:42:45.90,1,2,"Diaz, Christian",823045,Right,WAS_WIL3,"Shaneyfelt, Tyler",10029185,Left,FLO_Y'A,Undefined,1,Top,0,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.9407,-0.210695,-2.969998,2274.787612,232.586497,1:45,5.40149,1.62768,5.67835,-22.41793,14.99379,17.99603,3.33665,0.35617,79.11458,-4.422353,0.24264,0.440226,,,,,,,,,,,,-9.94638,8.03107,-1.3885,50,5.36977,5.7693,-126.09148,-1.17792,-15.96797,26.31398,-19.28093,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,a20a0d70-6b32-11f0-82ab-db3b3e309a17,85.62075,,,7.82613,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:42:45.90,2025-07-27T17:42:45.9087872-04:00,2025-07-27T21:42:45.9087872Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,5fbac088-a809-484f-891a-c2214b2f858d,54.82038,-127.09346,13.15699,5.40065,-0.44374,-9.64047,-1.61976,6.37732,-7.98399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-07-27,17:43:05.62,1,3,"Diaz, Christian",823045,Right,WAS_WIL3,"Shaneyfelt, Tyler",10029185,Left,FLO_Y'A,Undefined,1,Top,0,2,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.82124,-2.141282,-4.277993,2311.340707,234.33602,1:45,5.43905,1.58779,5.98733,-22.25808,14.07186,17.93489,1.59313,-0.88998,80.15006,-6.324628,-1.062812,0.433814,,,,,,,,,,,,-10.45827,8.19874,-1.25971,50,5.25729,8.78529,-127.20251,-5.45511,-17.10157,26.57114,-18.76731,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,ade46a50-6b32-11f0-82ab-db3b3e309a17,86.88612,,,7.67118,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:43:05.62,2025-07-27T17:43:05.6287744-04:00,2025-07-27T21:43:05.6287744Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,3c16185b-4658-4239-9aa1-465a10176236,54.51302,-128.14176,13.28557,5.43839,-4.79171,-9.38366,-1.58094,9.38981,-8.55079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-07-27,17:43:19.82,1,4,"Diaz, Christian",823045,Right,WAS_WIL3,"Shaneyfelt, Tyler",10029185,Left,FLO_Y'A,Undefined,1,Top,0,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.84888,-0.116808,-5.003622,2011.972841,294.291701,3:45,5.21059,1.7083,5.66377,-51.97589,-3.79559,11.90745,0.76993,-1.97707,70.51595,-9.587045,-2.882101,0.499581,,,,,,,,,,,,-7.52615,-1.44823,-1.29199,50,5.16764,9.29625,-111.22537,-1.9013,-9.38274,20.8446,-33.97952,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,b64a8800-6b32-11f0-82ab-db3b3e309a17,75.44807,,,6.33293,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:43:19.82,2025-07-27T17:43:19.8227968-04:00,2025-07-27T21:43:19.8227968Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,08a092d4-79c8-4ebc-af3e-c7cea4b59b66,54.83778,-112.12835,10.4223,5.21812,-0.42932,-16.98976,-1.7035,9.70271,-4.69137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-07-27,17:43:37.07,1,5,"Diaz, Christian",823045,Right,WAS_WIL3,"Shaneyfelt, Tyler",10029185,Left,FLO_Y'A,Undefined,1,Top,0,3,1,Sinker,Changeup,InPlay,Undefined,Popup,Out,1,0,,86.49599,-0.567644,-3.733266,2261.811853,238.70582,2:00,5.44849,1.62239,5.98423,-25.09616,12.08623,17.98383,2.82988,-0.34416,79.25022,-5.263519,-0.507152,0.438874,89.70021,48.107629,9.277587,3581.356703,109.54376,114.18706,10.00752,263.88793,136.90945,1.858164,5.915802,-10.26847,6.71126,-1.33731,50,5.38964,7.46893,-125.50673,-2.03269,-16.42939,24.66777,-21.43615,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,c0a0dcf0-6b32-11f0-82ab-db3b3e309a17,85.88437,131.32237,,7.24577,,,,0.95537,2.03604,-0.05183,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:43:37.07,2025-07-27T17:43:37.0751488-04:00,2025-07-27T21:43:37.0751488Z,FlyBall,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,bb52b806-b333-4855-b5c1-49aa03453d6a,54.51662,-126.39134,12.33388,5.44875,-1.26398,-10.71807,-1.61572,8.0581,-8.2147,167.146627,0.95929,86.61777,-21.32282,5.34032,-0.81731,0.04693,0.00589,-0.00103,4E-05,2.03714,97.90563,-21.49205,1.2369,0.0898,-0.11839,0.03457,-0.00459,0.00023,-0.05116,14.14306,-7.75507,2.29894,-0.40651,0.02935,0.00328,-0.00078,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
6,2025-07-27,17:44:17.11,2,1,"Diaz, Christian",823045,Right,WAS_WIL3,"Thompson, Dalen",701692,Right,FLO_Y'A,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.051,-1.68964,-2.944988,2298.346017,224.302578,1:30,5.68637,1.03813,5.79585,-19.44505,16.71154,15.1958,2.49176,-0.43731,80.62173,-5.352992,-0.225938,0.432778,,,,,,,,,,,,-8.53398,9.32524,-0.80487,50,5.53559,5.928,-127.73889,-4.36966,-14.1351,25.70954,-16.72835,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,d87ddf30-6b32-11f0-82ab-db3b3e309a17,87.09416,,,7.42927,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:44:17.11,2025-07-27T17:44:17.1184128-04:00,2025-07-27T21:44:17.1184128Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,f15adfd7-c07d-4f8f-b23c-617040c6cd48,54.70355,-128.68207,12.85477,5.68464,-3.75595,-8.36418,-1.03186,6.44656,-7.06755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-07-27,17:44:33.51,2,2,"Diaz, Christian",823045,Right,WAS_WIL3,"Thompson, Dalen",701692,Right,FLO_Y'A,Undefined,1,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.5808,3.151622,-0.389588,2201.991348,137.994155,10:30,5.29717,1.33985,5.62587,-43.19805,4.84654,-3.06961,4.64127,0.72051,70.14591,-4.805423,-0.937233,0.498877,,,,,,,,,,,,1.43854,2.0976,-1.3047,50,5.53844,0.87301,-111.08502,4.75103,1.80497,19.12792,-29.54214,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,e2324ed0-6b32-11f0-82ab-db3b3e309a17,75.55454,,,6.43489,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:44:33.51,2025-07-27T17:44:33.5140352-04:00,2025-07-27T21:44:33.5140352Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,d896e428-ddd1-439e-b7da-b2dcef2dd4fd,54.87229,-111.92084,9.56396,5.30263,6.04192,-14.77107,-1.34113,0.79413,0.90249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-07-27,17:44:47.63,2,3,"Diaz, Christian",823045,Right,WAS_WIL3,"Thompson, Dalen",701692,Right,FLO_Y'A,Undefined,1,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.62418,-1.386896,-2.908294,2321.331583,222.578724,1:30,5.6086,1.40588,5.89187,-17.65883,18.94159,16.27599,2.8474,0.05956,79.66222,-4.757624,0.008906,0.435426,,,,,,,,,,,,-9.12516,10.4415,-1.18055,50,5.48655,5.76615,-127.06707,-3.57648,-14.85448,27.09165,-15.17675,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,ea95d470-6b32-11f0-82ab-db3b3e309a17,86.56449,,,7.96196,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:44:47.63,2025-07-27T17:44:47.6329984-04:00,2025-07-27T21:44:47.6329984Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,6356f49e-6a68-4a80-af8c-f06e705943a9,54.60621,-128.04538,13.54583,5.60581,-3.02843,-7.58837,-1.39846,6.30256,-7.42724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-07-27,17:45:05.29,2,4,"Diaz, Christian",823045,Right,WAS_WIL3,"Thompson, Dalen",701692,Right,FLO_Y'A,Undefined,1,Top,1,1,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,75.76135,1.330284,-2.717222,1847.688499,288.607472,3:30,5.13244,1.09288,5.79827,-52.38991,-3.61969,15.16143,2.00556,-0.17292,69.78337,-8.26745,-0.000151,0.50263,,,,,,,,,,,,-8.54552,-1.8465,-0.87888,50,5.21004,4.68509,-110.02829,0.93698,-10.49061,19.26322,-34.44084,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,f541ea80-6b32-11f0-82ab-db3b3e309a17,74.99038,,,5.97798,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:45:05.29,2025-07-27T17:45:05.2909568-04:00,2025-07-27T21:45:05.2909568Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,ac1b50bd-f07c-4d87-8c55-e3d14e88e275,54.70493,-110.84895,9.63161,5.13886,2.40423,-17.22042,-1.08799,5.13201,-5.24531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-07-27,17:45:27.11,2,5,"Diaz, Christian",823045,Right,WAS_WIL3,"Thompson, Dalen",701692,Right,FLO_Y'A,Undefined,1,Top,1,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.80726,0.057995,-2.518138,2192.603678,221.097694,1:15,5.77474,1.24313,5.85655,-18.91202,17.65284,14.31572,4.25268,0.09497,79.52056,-3.547449,0.046453,0.435214,,,,,,,,,,,,-7.9876,9.33815,-1.04659,50,5.76842,4.97992,-127.34123,-0.41795,-13.02327,27.87199,-16.9488,WAS_WIL3,FLO_Y'A,WildThingsPark,Independent,FRONT,20250727-WildThingsPark-2,021bb600-6b33-11f0-82ab-db3b3e309a17,86.60659,,,8.2867,,,,,,,db69f735-c9a5-4e81-bb2e-ecd68fd950f4,2025-07-27,21:45:27.11,2025-07-27T17:45:27.1160000-04:00,2025-07-27T21:45:27.1160000Z,,v3,,,,"Hillier, Three",1000089637,Right,WAS_WIL3,39827135-c056-4821-bbea-40fa482c4ff3,54.63992,-128.35278,13.93599,5.77242,0.19717,-8.4744,-1.23591,5.45257,-6.51163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.25336,3.004032,1.958451,1.045581,-1.89114,4.03988,-0.10225,0.07001,5.79665,0.82678,67.94418,7.85901,-56.8359,0.12771,69.28181,-4.20948,5.83938,16.1155,-13.54909,0.75434,-60.21377,4.88595,High,High,High,,,High,Medium,High
