PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-31,17:04:46.64,1,1,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Craig, Alec",691468,Left,SCH_BOO,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.33198,-1.114177,-4.132758,1832.050716,229.725347,1:45,5.35197,1.76622,6.1421,-23.76714,16.68658,17.9771,2.33892,-0.56152,75.28684,-5.632865,-0.900781,0.457774,,,,,,,,,,,,-10.54312,9.38209,-1.45973,50,5.25462,8.01818,-120.66925,-3.00724,-15.35851,26.11575,-18.50687,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,e1fe9380-3e62-11f0-965c-9baf1956eb7d,82.33861,,,8.04513,,,,,,,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:04:46.64,2025-05-31T17:04:46.6432512-04:00,2025-05-31T21:04:46.6432512Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,c49e8417-bc9b-4755-a480-63902c8ba130,54.35567,-121.60827,13.05788,5.35078,-2.34181,-9.25344,-1.75796,8.57041,-7.67926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-31,17:05:04.37,1,2,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Craig, Alec",691468,Left,SCH_BOO,Undefined,1,Top,0,0,1,Fastball,Changeup,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,86.04572,-0.443775,-2.893736,1982.102606,222.969626,1:30,5.29704,1.73014,6.00152,-20.34938,17.57879,15.1569,3.18953,0.30965,77.90486,-4.3236,-0.171789,0.443254,,,,,,,,,,,,-8.6693,9.54981,-1.51067,50,5.251,5.69449,-124.79215,-1.54345,-13.54735,27.23511,-17.25073,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,ec812890-3e62-11f0-965c-9baf1956eb7d,85.03582,,,8.14085,,,,,,,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:05:04.37,2025-05-31T17:05:04.3725824-04:00,2025-05-31T21:05:04.3725824Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,4722619e-feb3-418f-84ce-aaab2491b188,54.49687,-125.76973,13.61755,5.29529,-0.92425,-8.62536,-1.7238,6.18076,-6.77368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-31,17:05:46.11,1,3,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Craig, Alec",691468,Left,SCH_BOO,Undefined,1,Top,0,0,2,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.88598,0.54676,-2.616491,1960.141224,243.076735,2:00,5.25651,1.84079,6.09398,-29.51364,8.09445,13.60603,3.30332,0.55278,78.47155,-4.966316,-0.167571,0.441379,74.47738,25.641658,-155.906394,2241.275393,-100.34545,29.95173,-45.06382,203.39502,62.51744,-156.694451,2.551311,-7.72772,4.38733,-1.64606,50,5.28315,5.15561,-124.71283,0.25475,-12.16592,25.17128,-25.26698,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,054bbf20-3e63-11f0-965c-9baf1956eb7d,85.3969,29.97374,,7.41443,,,,-0.55488,3.08489,-0.56299,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:05:46.11,2025-05-31T17:05:46.1118464-04:00,2025-05-31T21:05:46.1118464Z,LineDrive,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,f84d0acc-c172-4c2d-9462-4931c8f91403,54.40538,-125.59884,12.58564,5.25853,1.14412,-12.63349,-1.83507,5.58384,-6.08296,350.375543,-0.55523,-89.87826,7.63194,-0.24593,-0.61851,0.59766,-0.2494,0.04882,-0.00365,3.08492,47.26658,-22.76231,1.95069,-0.11875,-0.16671,0.11207,-0.0301,0.00301,-0.56321,-40.18959,2.95111,0.43615,-0.40756,0.31396,-0.11828,0.02032,-0.00123,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
4,2025-05-31,17:06:08.37,1,4,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Craig, Alec",691468,Left,SCH_BOO,Undefined,1,Top,0,0,2,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,86.2584,-0.607068,-3.678167,2044.650183,233.295475,1:45,5.24136,1.82255,6.23509,-23.34218,13.31453,16.49115,2.73498,-0.20098,79.81029,-4.985214,-0.70603,0.435761,82.42056,31.699857,-1.787143,2737.975297,109.61907,58.67022,-9.14235,307.89191,303.10253,-11.262511,4.574861,-9.48438,7.38059,-1.55609,50,5.18421,7.43305,-125.33673,-2.02188,-15.29263,22.09894,-20.27356,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,12acbc00-3e63-11f0-965c-9baf1956eb7d,86.49799,69.63115,,6.44812,,,,0.7226,2.67647,0.19247,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:06:08.37,2025-05-31T17:06:08.3765760-04:00,2025-05-31T21:06:08.3765760Z,FlyBall,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,bcd38e9d-54b0-4a46-af4b-f4bdb5c8d144,54.26703,-126.08683,11.04947,5.24116,-1.33373,-10.13678,-1.8172,7.95213,-7.64632,159.104611,0.72445,102.75275,-18.18928,4.08207,-0.53405,-0.01447,0.01786,-0.0023,9E-05,2.676,63.53087,-16.11667,0.53525,0.01963,-0.0573,0.02699,-0.00506,0.00033,0.19292,-3.21555,-3.75501,0.48142,-0.02063,-0.00602,0.00047,0.00021,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2025-05-31,17:06:43.35,2,1,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Gould, Michael",10034549,Right,SCH_BOO,Undefined,1,Top,1,0,0,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,83.90891,-0.527202,-2.69562,1787.348592,228.692666,1:30,5.26872,1.82492,5.96823,-25.03805,14.61725,15.17402,2.69286,0.5883,76.58515,-5.234701,0.029058,0.453233,93.58694,8.494342,-26.619168,1138.051268,96.77684,7.74316,-52.2891,168.14111,163.91612,-29.864862,1.362636,-8.61776,8.04296,-1.61992,50,5.21298,5.14939,-121.80744,-1.86841,-12.91641,24.46005,-20.11913,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,27888c30-3e63-11f0-965c-9baf1956eb7d,83.16341,8.7111,,7.32375,,,,3.07337,2.84078,-0.57404,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:06:43.35,2025-05-31T17:06:43.3575424-04:00,2025-05-31T21:06:43.3575424Z,LineDrive,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,95324993-dad8-4d99-9436-311420734fe1,54.53213,-122.71416,12.23003,5.26842,-1.12261,-10.05957,-1.81969,5.62819,-6.45821,88.978817,3.07338,121.36477,-13.30357,0.98885,0.00384,-0.29834,0.27335,-0.12242,0.02266,2.84078,20.27481,-18.44228,1.72992,-0.21657,0.04714,-0.03889,0.03106,-0.00829,-0.57404,-60.82643,-0.7398,0.49739,-0.00955,-0.06256,0.03226,-0.00095,-0.00208,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2025-05-31,17:07:20.31,3,1,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Fedko, Christian",1000027196,Right,SCH_BOO,Undefined,1,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.39477,-0.856579,-4.458748,1808.337517,235.325638,1:45,5.12686,1.8278,6.14706,-27.85494,11.9682,15.50584,2.01164,-1.00844,76.4995,-6.067053,-1.672573,0.454192,,,,,,,,,,,,-9.1606,6.80044,-1.49534,50,5.04709,8.82723,-120.89156,-2.64038,-13.60785,22.73544,-22.07216,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,3d7b4aa0-3e63-11f0-965c-9baf1956eb7d,82.98797,,,6.89526,,,,,,,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:07:20.31,2025-05-31T17:07:20.3193856-04:00,2025-05-31T21:07:20.3193856Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,9435a18c-a8ec-4d81-b8f7-957b118e3b63,54.35219,-121.7073,11.36772,5.12761,-1.84844,-11.03608,-1.82082,9.31547,-6.80393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-31,17:07:43.04,3,2,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Fedko, Christian",1000027196,Right,SCH_BOO,Undefined,1,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.37446,-0.93637,-2.229714,1768.50204,235.568449,1:45,5.01261,1.87452,6.21776,-26.20627,14.25272,19.00871,1.96394,1.39995,75.79806,-5.858359,1.202598,0.457803,,,,,,,,,,,,-10.49166,8.01733,-1.71695,50,4.92923,3.96643,-119.74364,-2.70136,-15.30279,22.13213,-20.48028,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,4b161c30-3e63-11f0-965c-9baf1956eb7d,82.33325,,,6.5764,,,,,,,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:07:43.04,2025-05-31T17:07:43.0452736-04:00,2025-05-31T21:07:43.0452736Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,e215f850-b981-412f-84c9-b52925a85d41,54.28351,-120.53276,11.06606,5.01252,-1.97114,-10.24014,-1.86809,4.51205,-7.65139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-31,17:08:13.09,3,3,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Fedko, Christian",1000027196,Right,SCH_BOO,Undefined,1,Top,1,2,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.6268,-3.160053,-2.902489,1945.641834,225.78629,1:30,5.56612,1.3999,6.39453,-21.26442,16.03371,15.30576,0.88103,0.00361,78.92179,-7.171156,-0.131036,0.439557,,,,,,,,,,,,-8.858,9.58028,-1.19855,50,5.32883,5.74942,-124.28446,-7.45514,-13.92483,23.73457,-17.11378,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,5d03a610-3e63-11f0-965c-9baf1956eb7d,85.751,,,6.70501,,,,,,,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:08:13.09,2025-05-31T17:08:13.0960896-04:00,2025-05-31T21:08:13.0960896Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,e19d8629-d4f5-4cdf-9333-74f9886fb5c4,54.10757,-125.06642,11.86729,5.56515,-6.89131,-8.55689,-1.39552,6.20819,-6.96242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-31,17:08:33.70,3,4,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Fedko, Christian",1000027196,Right,SCH_BOO,Undefined,1,Top,1,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,84.85169,-2.550651,-2.799907,2100.125807,226.933674,1:30,5.5095,1.57445,6.13208,-21.15296,17.43233,17.29867,1.38481,0.42599,77.61037,-6.551795,0.316827,0.447077,,,,,,,,,,,,-9.76752,10.11863,-1.36946,50,5.30335,5.35566,-123.08997,-6.08123,-14.96121,24.8014,-16.67505,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,694a5950-3e63-11f0-965c-9baf1956eb7d,84.30863,,,7.24131,,,,,,,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:08:33.70,2025-05-31T17:08:33.7062912-04:00,2025-05-31T21:08:33.7062912Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,ff22fb87-cd0c-4f81-884b-5bc626bcad16,54.36821,-123.967,12.4007,5.50797,-5.49157,-8.33752,-1.5682,5.88472,-7.4806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-31,17:09:28.89,4,1,"Divalerio, Jordan",8901170,Right,WAS_WIL3,"Calarco, Anthony",702125,Left,SCH_BOO,Undefined,1,Top,1,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.03454,0.342791,-3.82212,1520.764588,268.101124,3:00,5.41144,1.65843,6.0315,-48.50164,2.07327,16.59938,1.6878,-0.50305,68.4085,-8.585487,-0.83844,0.511846,,,,,,,,,,,,-9.618,1.39378,-1.36862,50,5.41168,6.62306,-107.47232,-0.7468,-11.29858,17.85856,-30.53674,WAS_WIL3,SCH_BOO,WildThingsPark,Independent,FRONT,20250531-WildThingsPark-1,8a355200-3e63-11f0-965c-9baf1956eb7d,73.64026,,,5.62605,,,,,,,bdce5173-06b1-420c-ba15-0e7b3f54f4d2,2025-05-31,21:09:28.89,2025-05-31T17:09:28.8910848-04:00,2025-05-31T21:09:28.8910848Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,8a7340fa-2110-4adf-b21a-2aa019183929,54.47099,-108.21271,8.92928,5.4164,0.51921,-15.26837,-1.65291,7.09148,-5.64929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
