PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-15,19:10:32.21,1,1,"Kirby, Zach",813716,Right,WAS_WIL3,"McArthur, Liam",1000429109,Left,JOL_SLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.3537,-0.883035,-3.856274,2078.71388,212.983001,1:00,6.37066,1.79388,6.09699,-21.03698,18.42926,11.05922,3.79893,-0.85663,76.29931,-4.899479,-1.87025,0.452152,,,,,,,,,,,,-6.83748,10.15749,-1.50206,50,6.29139,7.79106,-122.16998,-2.4527,-10.2319,26.2869,-16.97394,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,efb396b0-4a3d-11f0-a07c-e93c1299552c,83.36234,,,8.05439,,,,,,,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:10:32.21,2025-06-15T19:10:32.2176000-04:00,2025-06-15T23:10:32.2176000Z,,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,4647269f-e93e-4476-941e-5ab40fe02fbe,54.39915,-123.11289,13.14345,6.36845,-1.84385,-8.48697,-1.78811,8.15808,-5.11595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-15,19:10:46.66,1,2,"Kirby, Zach",813716,Right,WAS_WIL3,"McArthur, Liam",1000429109,Left,JOL_SLA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,1,,84.14091,-1.718025,-3.248231,2091.349692,208.431835,1:00,6.27801,1.79982,6.2156,-21.75627,17.42056,8.73268,2.87649,-0.47328,76.79228,-5.845546,-1.674567,0.450491,97.6685,28.249783,22.383086,2338.860536,101.03135,54.52588,43.50463,378.23384,355.34953,26.412572,4.843318,-5.48721,9.92296,-1.56061,50,6.13816,6.59879,-122.04839,-4.26047,-8.24857,24.78146,-17.25746,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,f86d52a0-4a3d-11f0-a07c-e93c1299552c,83.6697,78.13877,,7.34863,,,,2.30763,3.04587,0.48217,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:10:46.66,2025-06-15T19:10:46.6697728-04:00,2025-06-15T23:10:46.6697728Z,FlyBall,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,c4e860f3-ebf2-404d-bf2f-4ea3e9037626,54.28382,-122.91513,12.39073,6.27661,-3.65689,-8.62873,-1.79645,6.88729,-4.12428,194.515003,2.30786,116.67535,-21.7638,5.1967,-1.18882,0.27499,-0.05379,0.00657,-0.00034,3.04639,67.78562,-16.93654,0.78182,0.13387,-0.14285,0.04441,-0.00623,0.00033,0.48199,48.05548,-5.95482,1.37375,-0.32027,0.07816,-0.01602,0.002,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
3,2025-06-15,19:11:34.51,2,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Valdez, Antonio",1000055968,Left,JOL_SLA,Undefined,1,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,68.80396,2.712288,-1.461535,2315.955741,35.673365,7:15,6.36193,1.84571,5.47064,-76.21469,-15.78237,-12.72434,2.55172,-0.58272,63.33756,-11.095691,-3.73133,0.559508,,,,,,,,,,,,5.97658,-8.23248,-1.70821,50,6.54823,2.98365,-99.84571,2.42091,5.97607,17.49903,-40.40579,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,15060830-4a3e-11f0-a07c-e93c1299552c,67.36717,,,5.4664,,,,,,,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:11:34.51,2025-06-15T19:11:34.5107456-04:00,2025-06-15T23:11:34.5107456Z,,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,f9426758-64e7-44e7-a458-083e98de6e5e,55.03492,-100.72427,8.74951,6.37576,4.44952,-20.20289,-1.85047,2.68361,2.98803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-06-15,19:11:49.38,2,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Valdez, Antonio",1000055968,Left,JOL_SLA,Undefined,1,Top,0,0,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,77.02896,0.19962,-3.04485,1749.006785,250.6753,2:15,5.94265,2.09944,5.92757,-41.11231,5.62752,12.13713,2.70211,0.28298,71.18713,-7.379637,-0.866609,0.492056,79.52487,-20.229489,48.116387,,,,,8.95429,8.95429,34.671573,0.067174,-7.06422,3.21717,-1.86297,50,5.935,5.52501,-111.89273,-0.83889,-9.01798,18.87832,-28.0671,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,1dc45800-4a3e-11f0-a07c-e93c1299552c,76.60185,2.71721,,5.84183,,,,2.44159,2.71721,-0.39571,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:11:49.38,2025-06-15T19:11:49.3860864-04:00,2025-06-15T23:11:49.3860864Z,GroundBall,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,85e2d413-10d1-4bc5-9826-3a0434d7e7b0,54.5742,-112.66184,9.43916,5.94588,0.30457,-14.03355,-2.09554,5.89241,-4.50899,180,2.43925,73.28171,,,,,,,,2.7185,-40.45005,,,,,,,,-0.39831,81.72081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
5,2025-06-15,19:12:29.39,3,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Goldstein, Dylan",687408,Left,JOL_SLA,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,68.10183,2.83007,-0.854976,2169.338011,37.789972,7:15,6.34234,1.87702,5.24494,-77.90185,-15.97458,-13.87032,2.51264,-0.0824,62.95333,-11.213444,-3.320121,0.566386,,,,,,,,,,,,6.69933,-8.27737,-1.78768,50,6.54393,1.95636,-98.85661,2.4792,6.59775,16.4643,-40.32591,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,35b57e80-4a3e-11f0-a07c-e93c1299552c,66.54905,,,5.14849,,,,,,,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:12:29.39,2025-06-15T19:12:29.3912576-04:00,2025-06-15T23:12:29.3912576Z,,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,24cea325-45ec-4abc-847c-1e084a3f018c,55.26152,-99.72905,8.23215,6.35594,4.61606,-20.16296,-1.88209,1.60675,3.29887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-06-15,19:12:45.36,3,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Goldstein, Dylan",687408,Left,JOL_SLA,Undefined,1,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.98423,-1.847014,-4.950405,1761.606335,252.245385,2:30,5.84285,2.18848,6.28619,-39.08557,7.10477,18.04391,0.87653,-0.88159,71.61406,-9.061176,-1.697133,0.489156,,,,,,,,,,,,-10.70843,4.51851,-1.83182,50,5.68692,9.07789,-111.63859,-4.70209,-13.66993,17.93028,-26.40589,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,3f24ced0-4a3e-11f0-a07c-e93c1299552c,77.05615,,,5.37017,,,,,,,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:12:45.36,2025-06-15T19:12:45.3640192-04:00,2025-06-15T23:12:45.3640192Z,,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,75f06558-6e47-46c8-904e-045d68b542bf,54.21702,-112.31385,8.96514,5.84527,-3.70765,-13.20295,-2.18339,9.5927,-6.83497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-06-15,19:13:03.58,3,3,"Kirby, Zach",813716,Right,WAS_WIL3,"Goldstein, Dylan",687408,Left,JOL_SLA,Undefined,1,Top,1,1,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.44931,-0.083187,-4.518852,1771.670628,245.849313,2:15,6.0634,2.13041,6.26315,-38.60246,8.05067,15.09402,2.76959,-0.78686,71.07572,-7.233654,-1.800284,0.4916,,,,,,,,,,,,-8.93024,4.60099,-1.80225,50,6.0381,8.26524,-110.98614,-1.23619,-11.30657,17.06072,-26.34872,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,4a01dff0-4a3e-11f0-a07c-e93c1299552c,76.673,,,5.37359,,,,,,,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:13:03.58,2025-06-15T19:13:03.5830784-04:00,2025-06-15T23:13:03.5830784Z,,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,2648ff93-7495-4125-b5d7-1562af5e98bb,54.23882,-111.63582,8.53036,6.06607,-0.23281,-13.17436,-2.1252,8.6958,-5.65329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-15,19:13:23.17,3,4,"Kirby, Zach",813716,Right,WAS_WIL3,"Goldstein, Dylan",687408,Left,JOL_SLA,Undefined,1,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.24983,0.430047,-2.754876,2024.404027,207.228991,1:00,6.28112,1.79999,6.1138,-17.32403,19.59363,9.54103,5.23554,0.0459,79.38442,-2.872912,-1.038538,0.437309,,,,,,,,,,,,-5.59473,10.32756,-1.59337,50,6.30478,5.65144,-125.32461,0.4796,-8.98971,22.88241,-15.57953,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,55908dd0-4a3e-11f0-a07c-e93c1299552c,86.19177,,,6.86541,,,,,,,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:13:23.17,2025-06-15T19:13:23.1782400-04:00,2025-06-15T23:13:23.1782400Z,,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,53d01782-e0d9-4343-b630-9386b7e8ec4d,54.38553,-126.1228,11.4412,6.27857,1.02304,-7.78976,-1.79597,5.96502,-4.49485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-15,19:13:44.93,3,5,"Kirby, Zach",813716,Right,WAS_WIL3,"Goldstein, Dylan",687408,Left,JOL_SLA,Undefined,1,Top,1,2,2,Curveball,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,69.39968,2.676556,-0.152955,2223.034963,26.020987,6:45,6.29785,1.56806,5.61035,-79.13504,-20.4406,-10.84701,2.20341,0.52137,64.28317,-11.661501,-2.096571,0.551404,87.54621,54.286048,32.839823,4556.861078,86.56121,132.72278,67.87569,230.12539,92.70687,42.409938,5.987464,5.5004,-10.77375,-1.54761,50,6.47453,0.62997,-100.86561,2.34731,5.64322,17.0373,-43.22753,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,62ba4e10-4a3e-11f0-a07c-e93c1299552c,68.3572,139.86076,,5.11651,,,,2.78556,2.27804,-0.89532,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:13:44.93,2025-06-15T19:13:44.9359360-04:00,2025-06-15T23:13:44.9359360Z,FlyBall,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,925f2c51-0e0a-4192-b2e7-1114443083fa,54.89758,-101.6895,8.51865,6.31047,4.4377,-21.61377,-1.57147,0.35707,2.82161,194.023868,2.79195,62.84865,-18.7141,4.59283,-0.47394,-0.07697,0.0326,-0.00405,0.00018,2.27256,104.32891,-24.18141,2.47421,-0.42653,0.0301,0.00853,-0.00218,0.00014,-0.89077,40.56978,-6.16327,1.08977,-0.01292,-0.04648,0.01076,-0.00099,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
10,2025-06-15,19:14:20.00,4,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Marine, Braylin",815242,Right,JOL_SLA,Undefined,1,Top,2,0,0,Slider,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,73.29288,0.604068,-0.963381,2113.94531,96.502037,9:15,6.01839,2.20335,5.5084,-49.27877,2.88429,-12.7365,2.47684,0.24095,68.25791,-8.364597,-3.234724,0.51982,79.75967,52.09555,6.772702,4442.4647,107.23523,113.45599,24.50713,235.16447,234.36947,17.042157,5.548832,6.25288,1.70016,-2.11028,50,6.03747,2.2398,-106.57924,-0.39246,7.26808,16.50878,-30.19786,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-2,7791b170-4a3e-11f0-a07c-e93c1299552c,72.51057,117.43725,,5.03497,,,,1.35753,2.64853,-0.25757,c8756624-8588-4435-adec-3213900d0903,2025-06-15,23:14:20.00,2025-06-15T19:14:20.0017408-04:00,2025-06-15T23:14:20.0017408Z,FlyBall,v3,,,,"Estrada, Willie",1000058686,Right,WAS_WIL3,9f5978cf-9e33-4ca7-b71b-3d1c9e9ea585,54.99411,-107.35003,8.25439,6.02288,1.01745,-15.09893,-2.20693,1.90045,3.63404,195.219269,1.36737,71.171,-16.98753,4.07157,-0.22383,-0.19516,0.06474,-0.00835,0.0004,2.63991,92.44546,-22.0699,2.05295,-0.39454,0.03895,0.00921,-0.00303,0.00023,-0.25835,8.4918,2.57689,-0.77636,0.1226,0.00117,-0.00467,0.00079,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
