PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-26,19:08:05.35,1,1,"Spain, Dylan",688125,Right,LAK_ERI24,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.61865,-3.260288,-5.678705,2141.051525,225.889481,1:30,6.30908,2.84716,6.16114,-18.93383,15.59312,14.75241,1.70134,-1.1866,81.66286,-6.868383,-3.035929,0.422912,,,,,,,,,,,,-9.39776,9.46642,-2.42218,50,6.05063,12.36832,-130.6934,-8.02656,-16.01909,31.26544,-16.03793,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,6b180c30-52e2-11f0-abaa-f51ce8de7536,89.12589,,,8.95579,,,,,,,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:08:05.35,2025-06-26T19:08:05.3540000-04:00,2025-06-26T23:08:05.3540000Z,,v3,,,,"Gonzalez, Alfredo",554054,Right,LAK_ERI24,4a215df3-19bf-4dbf-a0f4-f74c4310f519,54.33513,-131.7264,15.63272,6.30707,-7.49668,-8.01897,-2.83957,12.89759,-8.00954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-26,19:08:19.20,1,2,"Spain, Dylan",688125,Right,LAK_ERI24,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Top,0,1,0,Undefined,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,90.35744,-1.919661,-4.180772,2116.3712,230.721243,1:45,6.36587,2.96764,6.22445,-19.86666,14.67497,16.34339,2.9337,0.46523,81.12131,-5.718582,-1.238166,0.423002,61.88791,24.181689,6.465755,1990.254047,108.71372,23.24129,16.7721,172.78605,163.4061,10.123284,2.555165,-9.82158,8.60784,-2.6623,50,6.21213,8.86831,-130.72597,-4.96632,-16.67823,32.36235,-17.55693,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,734c4470-52e2-11f0-abaa-f51ce8de7536,89.10692,24.62745,,9.23613,,,,0.44221,2.82238,-0.45146,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:08:19.20,2025-06-26T19:08:19.2060000-04:00,2025-06-26T23:08:19.2060000Z,LineDrive,v3,,,,"Gonzalez, Alfredo",554054,Right,LAK_ERI24,f536f48a-87ba-491f-836e-760c3278d471,54.27188,-131.77927,16.18118,6.36447,-4.3949,-8.77846,-2.95977,9.41114,-8.33912,221.042349,0.44214,82.28136,-9.5275,2.11364,-0.67849,0.37456,-0.18678,0.05113,-0.00544,2.82245,37.17789,-16.68877,0.71544,0.14634,-0.25065,0.1454,-0.03786,0.00369,-0.4515,9.32684,2.08331,-0.67516,0.13037,-0.01556,0.00964,-0.00389,0.00048,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-06-26,19:08:59.85,2,1,"Spain, Dylan",688125,Right,LAK_ERI24,"Liquori, Jeff",824666,Left,WAS_WIL3,Undefined,1,Top,1,0,0,Undefined,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,90.838,-2.475863,-4.748393,2167.674901,221.56247,1:30,6.43988,2.88982,6.12324,-16.88355,17.18328,14.17068,2.73481,-0.32899,82.26222,-5.708793,-2.206164,0.420085,102.04349,20.41759,25.115372,2107.049767,96.7781,34.41116,52.28747,322.49407,304.82584,33.422626,3.292994,-8.77311,9.97969,-2.53303,50,6.24092,10.32137,-131.38054,-6.17603,-15.19658,30.16393,-14.88746,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,8b859780-52e2-11f0-abaa-f51ce8de7536,89.7257,41.03179,,8.57578,,,,0.64136,2.80005,0.36754,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:08:59.85,2025-06-26T19:08:59.8590000-04:00,2025-06-26T23:08:59.8590000Z,LineDrive,v3,,,,"Gonzalez, Alfredo",554054,Right,LAK_ERI24,483ab29c-3026-4d81-9eb2-61402d74bf37,54.37499,-132.38119,15.08197,6.43761,-5.68216,-7.44373,-2.88379,10.8255,-7.59829,241.689322,0.64115,127.00672,-24.74954,6.16516,-1.49762,0.33079,-0.06273,0.00739,-0.00032,2.80015,52.20865,-19.68035,1.39012,-0.08299,-0.02162,0.00644,0.00035,-0.00018,0.36743,59.53627,0.55523,-1.93127,0.74857,-0.19207,0.03487,-0.00417,0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2025-06-26,19:09:36.04,3,1,"Spain, Dylan",688125,Right,LAK_ERI24,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,2,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.52496,-0.829357,-4.068462,2202.533345,209.742513,1:00,6.4321,2.89463,6.34429,-15.72761,17.56111,9.35693,4.35599,-0.0773,82.52171,-3.87679,-2.38146,0.41526,,,,,,,,,,,,-6.09611,9.7102,-2.60246,50,6.36399,9.0307,-132.55481,-2.32462,-10.71316,31.58157,-15.10958,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,a1021480-52e2-11f0-abaa-f51ce8de7536,90.76832,,,9.00325,,,,,,,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:09:36.04,2025-06-26T19:09:36.0460000-04:00,2025-06-26T23:09:36.0460000Z,,v3,,,,"Gonzalez, Alfredo",554054,Right,LAK_ERI24,0471403f-f667-4ffd-8fe2-578daef2d62f,54.15089,-133.54011,15.79078,6.42916,-1.85323,-7.55479,-2.88942,9.36494,-5.35658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-06-26,19:09:50.65,3,2,"Spain, Dylan",688125,Right,LAK_ERI24,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,2,1,0,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.30192,-1.748356,-3.69544,1949.211251,259.60335,2:45,6.26945,2.8754,6.0663,-38.10467,3.84126,13.97654,1.4722,0.61546,75.09353,-8.76446,-1.179851,0.46614,,,,,,,,,,,,-8.24579,2.81142,-2.59619,50,6.11311,7.10815,-117.96705,-4.79093,-11.66155,21.68325,-28.19802,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,a9d7bce0-52e2-11f0-abaa-f51ce8de7536,80.8608,,,6.20839,,,,,,,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:09:50.65,2025-06-26T19:09:50.6590000-04:00,2025-06-26T23:09:50.6590000Z,,v3,,,,"Gonzalez, Alfredo",554054,Right,LAK_ERI24,43b5fdcf-855a-499b-a2aa-9d16ae522658,54.43476,-118.7794,10.84162,6.27281,-3.73451,-14.09901,-2.87068,7.54504,-5.83078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-06-26,19:10:05.67,3,3,"Spain, Dylan",688125,Right,LAK_ERI24,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,2,1,1,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.81381,-1.101479,-3.603345,1869.508986,255.331553,2:30,6.36609,2.90147,6.29842,-37.76289,3.20815,7.61512,2.20216,0.21161,75.625,-8.087098,-2.227773,0.460691,,,,,,,,,,,,-4.92441,2.32461,-2.64004,50,6.26683,7.20749,-118.79312,-3.42721,-7.07311,21.65695,-28.83514,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,b2ce81d0-52e2-11f0-abaa-f51ce8de7536,81.81714,,,6.18881,,,,,,,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:10:05.67,2025-06-26T19:10:05.6720000-04:00,2025-06-26T23:10:05.6720000Z,,v3,,,,"Gonzalez, Alfredo",554054,Right,LAK_ERI24,b05b9422-0b1e-46d0-a4cb-28e8b0ad4633,54.20196,-119.55672,10.82847,6.36975,-2.41053,-14.41757,-2.89856,7.45688,-3.53656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-06-26,19:10:28.66,3,4,"Spain, Dylan",688125,Right,LAK_ERI24,"Caufield, Tom",1000048797,Left,WAS_WIL3,Undefined,1,Top,2,1,2,Undefined,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,83.14338,-1.114228,-4.247838,1858.887985,256.337393,2:30,6.32081,2.96724,6.09178,-35.4699,4.59772,13.918,2.33136,0.19064,76.64149,-7.666721,-1.746052,0.455584,,,,,,,,,,,,-8.32343,3.03425,-2.64664,50,6.21591,8.43154,-120.59411,-3.47141,-12.3158,22.40333,-27.68437,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,c0805dd0-52e2-11f0-abaa-f51ce8de7536,82.73438,,,6.50189,,,,,,,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:10:28.66,2025-06-26T19:10:28.6670000-04:00,2025-06-26T23:10:28.6670000Z,,v3,,,,"Gonzalez, Alfredo",554054,Right,LAK_ERI24,2982984d-31e0-4c5f-b8f4-13602b2861a4,54.40872,-121.41037,11.20167,6.32401,-2.46273,-13.84219,-2.96202,8.88027,-6.1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-26,19:12:41.32,1,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Gomez, Dario",813380,Right,LAK_ERI24,Undefined,1,Bottom,0,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,67.49783,4.300915,-1.027672,2120.32792,29.866643,7:00,6.38033,1.5859,5.81698,-78.61197,-16.2419,-10.53339,3.83645,-0.2475,61.59242,-10.081365,-2.915745,0.568407,,,,,,,,,,,,4.98614,-8.82725,-1.49574,50,6.68752,2.10902,-97.81567,5.09016,4.76708,17.32928,-40.61348,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,0f87feb0-52e3-11f0-abaa-f51ce8de7536,66.31239,,,5.90542,,,,,,,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:12:41.32,2025-06-26T19:12:41.3200000-04:00,2025-06-26T23:12:41.3200000Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,c2909a48-e81c-4f1b-8360-0b52352f6e95,54.68695,-98.64253,8.66464,6.39842,7.02801,-20.30674,-1.59094,1.88156,2.38354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-26,19:12:55.16,1,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Gomez, Dario",813380,Right,LAK_ERI24,Undefined,1,Bottom,0,0,1,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.31624,-0.995013,-3.638433,1547.965594,260.898817,2:45,5.91079,2.17953,5.82738,-42.68246,4.61733,18.74781,1.42698,0.35498,70.63291,-8.858359,-0.278198,0.494995,,,,,,,,,,,,-10.76012,3.08504,-1.89354,50,5.80399,6.44793,-112.07034,-3.25283,-13.56956,21.84638,-28.28352,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,17d36870-52e3-11f0-abaa-f51ce8de7536,76.14706,,,6.68333,,,,,,,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:12:55.16,2025-06-26T19:12:55.1650000-04:00,2025-06-26T23:12:55.1650000Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,b535cb88-1678-4414-8fbc-83d59adc7500,54.67303,-112.97761,10.92319,5.91469,-2.07824,-14.14176,-2.17302,7.01146,-6.78478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-06-26,19:13:18.91,1,3,"Kirby, Zach",813716,Right,WAS_WIL3,"Gomez, Dario",813380,Right,LAK_ERI24,Undefined,1,Bottom,0,0,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.39816,-0.426821,-3.340587,1950.344492,198.256884,12:30,6.29834,1.5937,5.9724,-21.12474,16.94225,5.21138,4.14157,-1.07251,78.41331,-4.408454,-2.406521,0.444064,,,,,,,,,,,,-3.53319,9.15599,-1.33184,50,6.25263,7.02313,-123.92771,-1.5393,-5.52809,23.35684,-17.84843,LAK_ERI24,WAS_WIL3,CrushersStadium,Independent,FRONT,20250626-CrushersStadium-1,25fbfb10-52e3-11f0-abaa-f51ce8de7536,84.88066,,,6.98485,,,,,,,35df77c6-5db5-4dc7-87d1-c9d6f1794c7c,2025-06-26,23:13:18.91,2025-06-26T19:13:18.9140000-04:00,2025-06-26T23:13:18.9140000Z,,v3,,,,"Mack, Charles",680698,Right,WAS_WIL3,0c3bf747-56ec-456d-87f3-1e8e827b7315,54.52499,-124.77763,11.67842,6.29683,-0.88983,-8.92421,-1.59106,7.22429,-2.76404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
