PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-07-08,11:26:12.23,1,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.10772,2.253701,-0.902697,2213.742383,20.016254,6:45,6.35349,1.8471,5.35824,-77.25599,-17.96194,-7.34268,2.03039,0.38858,63.64513,-11.7509,-2.212237,0.554213,,,,,,,,,,,,3.36169,-9.15926,-1.76054,50,6.50111,1.86524,-101.60011,1.55504,3.42531,20.55851,-41.50659,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,e1ce64b0-5c0f-11f0-83ae-8d6c338bf4e8,68.0107,,,6.46259,,,,,,,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:26:12.23,2025-07-08T11:26:12.2378240-04:00,2025-07-08T15:26:12.2378240Z,,v3,,,,"Awtry, Marshall",1000274133,Right,WAS_WIL3,72a0ba13-97ea-4216-a03c-a3db65bbd78f,55.14508,-102.63593,10.27925,6.37008,3.64629,-20.75329,-1.85017,1.69266,1.71265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-07-08,11:26:28.25,1,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.05293,-2.440081,-1.660348,2306.758019,205.780565,12:45,6.41756,1.64276,5.82738,-15.88446,21.23627,9.65906,2.82318,0.90375,79.34201,-5.480938,0.070526,0.43851,77.02404,48.391948,-128.835559,3523.648695,,,,,56.07442,,,-5.42233,11.9282,-1.51292,50,6.20883,3.26047,-126.27234,-5.81485,-8.72377,26.56167,-12.98323,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,eb597a60-5c0f-11f0-83ae-8d6c338bf4e8,85.9557,53.70292,,7.71092,,,,1.17736,2.85073,-0.93997,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:26:28.25,2025-07-08T11:26:28.2571776-04:00,2025-07-08T15:26:28.2571776Z,,v3,,,,"Awtry, Marshall",1000274133,Right,WAS_WIL3,34a2635c-2e38-489b-b39c-3a65820f36cc,54.67141,-127.25118,13.28084,6.4143,-5.33639,-6.49161,-1.639,3.58196,-4.36189,38.533695,1.17736,-47.04065,-2.48282,1.73208,-0.50533,0.07705,0.05163,-0.05231,0.01637,2.85073,84.46703,-28.45327,3.59963,-0.76125,0.12847,-0.00417,-0.01261,0.00467,-0.93997,-58.43252,10.31327,-2.08597,0.41729,-0.05476,-0.0146,0.01911,-0.00605,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
3,2025-07-08,11:26:56.90,1,3,"Kirby, Zach",813716,Right,WAS_WIL3,"Mendham, David",671961,Left,EVA_OTT,Undefined,1,Top,0,0,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,79.01233,-1.041938,-2.582481,1834.672573,247.054528,2:15,5.9384,2.22288,5.99074,-35.52876,9.01028,17.99088,2.01095,1.32714,72.67234,-7.626177,0.653725,0.480332,84.8741,-7.506448,-4.956258,,,,,16.37419,15.93011,-9.063133,0.122715,-10.01382,5.3265,-2.02929,50,5.83646,4.52464,-114.75121,-3.14785,-13.36502,21.04327,-25.06497,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,fc65a4f0-5c0f-11f0-83ae-8d6c338bf4e8,78.47161,2.05763,,6.33999,,,,1.15033,2.05763,-1.31198,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:26:56.90,2025-07-08T11:26:56.9089536-04:00,2025-07-08T15:26:56.9089536Z,GroundBall,v3,,,,"Awtry, Marshall",1000274133,Right,WAS_WIL3,c7b3fb37-d604-40c5-8c59-bcdcba75bcdd,54.51042,-115.57538,10.52164,5.94053,-2.16617,-12.53248,-2.21676,5.04809,-6.68251,191.692139,1.15037,122.94938,-4.54141,,,,,,,2.0576,-16.25837,-4.1491,,,,,,,-1.312,-10.66046,2.71698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2025-07-08,11:27:34.22,2,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,69.32205,4.478987,0.326617,2101.148905,25.731085,6:45,6.3943,1.64944,5.1229,-76.76717,-16.46808,-8.86733,4.22455,1.21815,63.4727,-9.377448,-1.242648,0.558891,,,,,,,,,,,,4.47272,-8.81721,-1.67298,50,6.75612,-0.24594,-100.40625,5.37731,4.54293,17.02331,-41.12966,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,128e4070-5c10-11f0-83ae-8d6c338bf4e8,67.44154,,,5.84935,,,,,,,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:27:34.22,2025-07-08T11:27:34.2203392-04:00,2025-07-08T15:27:34.2203392Z,,v3,,,,"Awtry, Marshall",1000274133,Right,WAS_WIL3,8022a7b1-9bb9-4577-8105-7ad1c5eeba0a,55.38245,-101.31471,8.51166,6.41059,7.57221,-20.56483,-1.65339,-0.48837,2.27146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-07-08,11:27:51.22,2,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Pierce, Dennis",832759,Right,EVA_OTT,Undefined,1,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,86.77875,-2.852381,-2.736718,2326.138725,209.178485,1:00,6.43141,1.59335,5.99601,-17.19682,19.82411,10.40516,2.3499,-0.07754,79.4784,-6.123227,-0.8679,0.43792,95.57852,31.105647,3.953598,2409.383247,109.48889,61.4325,10.59027,347.15277,344.60764,8.192939,5.081321,-6.11878,11.34875,-1.38349,50,6.19692,5.59887,-125.84007,-6.75099,-9.82286,25.26407,-13.95522,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,1cc79780-5c10-11f0-83ae-8d6c338bf4e8,86.07145,85.24873,,7.30035,,,,1.24651,2.34934,0.06325,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:27:51.22,2025-07-08T11:27:51.2296960-04:00,2025-07-08T15:27:51.2296960Z,FlyBall,v3,,,,"Awtry, Marshall",1000274133,Right,WAS_WIL3,8de1ae10-78f6-4695-9e57-f9413618920e,54.50364,-126.74101,12.63203,6.42879,-6.25333,-6.97761,-1.5894,5.94917,-4.91143,196.263164,1.24836,119.70704,-23.53753,5.4848,-1.11042,0.19573,-0.03006,0.00339,-0.00018,2.35017,72.39475,-17.47723,0.65983,0.19022,-0.14,0.04066,-0.00558,0.00029,0.06299,8.28098,2.0769,-0.97998,0.26488,-0.04512,0.00419,-0.00014,-0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2025-07-08,11:28:31.37,3,1,"Kirby, Zach",813716,Right,WAS_WIL3,"Benson, JT",694842,Right,EVA_OTT,Undefined,1,Top,1,0,0,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.00227,0.570294,-3.250884,1746.473679,249.021713,2:15,6.00855,2.03668,5.91516,-38.4964,6.79567,14.51678,3.33067,0.22606,72.45421,-6.523367,-0.648019,0.484376,66.46132,21.565525,105.39773,3908.359151,,,,,31.58239,,,-8.23032,3.72977,-1.78425,50,6.03211,5.9156,-113.3528,-0.03845,-10.87032,17.78206,-27.24789,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,349ef470-5c10-11f0-83ae-8d6c338bf4e8,77.81651,12.65891,,5.54807,,,,-0.37315,3.05382,0.05702,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:28:31.37,2025-07-08T11:28:31.3703936-04:00,2025-07-08T15:28:31.3703936Z,,v3,,,,"Awtry, Marshall",1000274133,Right,WAS_WIL3,3421783e-a38d-45ec-a603-dea54fab9469,54.58679,-114.07008,8.89103,6.01149,1.06065,-13.62395,-2.03171,6.35408,-5.43516,,-0.36799,-24.26365,-6.35819,,,,,,,3.05921,35.62732,-24.46695,,,,,,,0.05776,87.37203,-9.47799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
7,2025-07-08,11:28:52.78,3,2,"Kirby, Zach",813716,Right,WAS_WIL3,"Benson, JT",694842,Right,EVA_OTT,Undefined,1,Top,1,0,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,2,0,,71.09957,2.572413,-1.423038,2234.827084,21.499264,6:45,6.32323,1.80399,5.59887,-72.16626,-16.2921,-7.078,2.71336,-0.11468,65.78715,-10.51876,-2.688929,0.537993,90.43879,6.771067,-8.583501,3213.516215,,,,103.99147,103.99147,-8.041953,0.875801,3.20177,-8.55343,-1.67728,50,6.49627,2.80921,-103.28644,2.42416,3.45397,17.42369,-41.40124,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,41825ce0-5c10-11f0-83ae-8d6c338bf4e8,70.06115,5.44638,,5.31241,,,,1.4492,2.77115,0.09676,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:28:52.78,2025-07-08T11:28:52.7851008-04:00,2025-07-08T15:28:52.7851008Z,GroundBall,v3,,,,"Awtry, Marshall",1000274133,Right,WAS_WIL3,28ab745d-d796-432c-8354-475ec013f744,54.90722,-104.11096,8.71184,6.33519,4.38335,-20.70062,-1.80635,2.64576,1.72698,346.181684,1.4492,130.24286,-17.73047,1.85746,-0.38314,0.06679,-0.01095,0.00203,-0.00023,2.77115,15.63898,-23.8634,3.18899,-0.63438,0.15414,-0.03206,0.006,-0.00076,0.09676,-19.65902,4.06484,-0.95912,0.20295,-0.04741,0.01021,-0.00201,0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-07-08,11:31:11.88,1,1,"Simpson, Garret",1000073158,Right,EVA_OTT,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.14726,-1.284951,-1.42488,2412.143818,206.542419,1:00,5.58645,1.86147,5.64596,-23.3384,11.74985,5.37481,2.44243,0.97999,82.46271,-5.605029,-0.464457,0.426336,,,,,,,,,,,,-3.08811,6.593,-1.74408,50,5.46247,2.9939,-129.57034,-3.71144,-5.31117,24.1086,-20.8349,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,94549a50-5c10-11f0-83ae-8d6c338bf4e8,88.41011,,,6.68454,,,,,,,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:31:11.88,2025-07-08T11:31:11.8853632-04:00,2025-07-08T15:31:11.8853632Z,,v3,,,,"Felix, Justin",8900605,Right,EVA_OTT,6a37bd19-e721-458b-864b-5791c8e946f8,54.85462,-130.47049,12.0543,5.58652,-2.93352,-10.41745,-1.85957,3.19221,-2.65559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-07-08,11:31:25.85,1,2,"Simpson, Garret",1000073158,Right,EVA_OTT,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.79118,-3.182502,-3.532283,2501.584184,207.051619,1:00,5.54575,1.68593,5.66169,-22.12745,12.50233,5.89626,0.72537,-1.12078,83.48606,-7.255874,-2.480849,0.423542,,,,,,,,,,,,-3.86595,7.41209,-1.39078,50,5.26172,7.79291,-130.2089,-8.01557,-6.73857,23.42314,-19.25436,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,9ca9a100-5c10-11f0-83ae-8d6c338bf4e8,88.99345,,,6.30512,,,,,,,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:31:25.85,2025-07-08T11:31:25.8539008-04:00,2025-07-08T15:31:25.8539008Z,,v3,,,,"Felix, Justin",8900605,Right,EVA_OTT,1df35ffd-3e4f-4420-a216-223aed9ece27,54.84065,-131.07679,11.71157,5.5455,-7.30215,-9.62718,-1.68416,8.04259,-3.36929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-07-08,11:31:42.38,1,3,"Simpson, Garret",1000073158,Right,EVA_OTT,"Chayka, Robert",1000424948,Right,WAS_WIL3,Undefined,1,Bottom,0,2,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.47967,-0.245203,-2.220684,2357.988415,117.306136,10:00,5.50393,1.8058,5.54756,-39.7825,1.82921,-1.03969,1.95941,-0.35711,75.78407,-7.521165,-2.40611,0.464279,,,,,,,,,,,,-0.0913,1.36024,-1.61276,50,5.4562,4.68428,-119.72202,-1.88604,-0.13247,23.17851,-30.2004,WAS_WIL3,EVA_OTT,WildThingsPark,Independent,FRONT,20250708-WildThingsPark-1,a6988190-5c10-11f0-83ae-8d6c338bf4e8,81.18487,,,6.6956,,,,,,,aed19aff-23aa-4ff1-8311-a2209261b1ae,2025-07-08,15:31:42.38,2025-07-08T11:31:42.3880704-04:00,2025-07-08T15:31:42.3880704Z,,v3,,,,"Felix, Justin",8900605,Right,EVA_OTT,05f62bb3-f91f-40c3-bcff-deb6b2ebd9d9,54.95273,-120.67708,11.58926,5.50828,-0.64165,-15.1002,-1.80589,4.68974,-0.06623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
