PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-06-15,13:05:04.86,1,1,"Chatham, Cael",1000110760,Right,WAS_WIL3,"McArthur, Liam",1000429109,Left,JOL_SLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.90257,-2.782892,-1.885234,2268.777712,214.625052,1:15,5.42194,1.84661,5.8375,-21.35446,14.18788,8.99729,1.05242,0.84353,81.33174,-6.778028,-0.271769,0.429086,,,,,,,,,,,,-5.16233,8.39721,-1.69837,50,5.18233,3.87002,-128.94513,-6.9544,-8.67427,27.30726,-18.06411,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,e2466d00-4a0a-11f0-a07c-e93c1299552c,87.84352,,,7.57083,,,,,,,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:05:04.86,2025-06-15T13:05:04.8640000-04:00,2025-06-15T17:05:04.8640000Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,61b6f438-5a1d-42d6-b219-04f61026b326,54.66229,-129.92873,13.65363,5.42111,-6.30374,-9.03205,-1.84339,4.18247,-4.33714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-06-15,13:05:16.68,1,2,"Chatham, Cael",1000110760,Right,WAS_WIL3,"McArthur, Liam",1000429109,Left,JOL_SLA,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.00075,-2.585672,-2.822718,2352.509387,224.999894,1:30,5.36569,1.75339,5.95767,-20.13375,14.99568,13.90792,1.28552,0.29263,81.78065,-6.363859,-0.325435,0.426586,,,,,,,,,,,,-7.95355,8.73611,-1.53711,50,5.1487,5.80288,-129.13855,-6.46453,-13.48348,25.91083,-17.36392,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,e953d880-4a0a-11f0-a07c-e93c1299552c,88.35826,,,7.2201,,,,,,,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:05:16.68,2025-06-15T13:05:16.6800000-04:00,2025-06-15T17:05:16.6800000Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,6fcf8ac9-6e46-4ec0-8879-e8da4d1d1d18,54.54351,-130.04698,12.95542,5.36468,-5.85575,-8.68196,-1.74885,6.27561,-6.74174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-06-15,13:05:27.62,1,3,"Chatham, Cael",1000110760,Right,WAS_WIL3,"McArthur, Liam",1000429109,Left,JOL_SLA,Undefined,1,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.74847,-2.007312,-2.388186,2327.476233,220.74342,1:15,5.47723,1.71225,5.97116,-19.12277,16.24005,13.02501,2.02029,0.58228,81.26507,-5.618726,-0.048343,0.428001,,,,,,,,,,,,-7.36178,9.23815,-1.53037,50,5.30746,4.83578,-128.8155,-5.0936,-12.38413,26.46961,-16.63347,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,efdd9510-4a0a-11f0-a07c-e93c1299552c,88.06622,,,7.4834,,,,,,,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:05:27.62,2025-06-15T13:05:27.6290000-04:00,2025-06-15T17:05:27.6290000Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,02ce3d7f-f0cb-4081-9137-81593de10eca,54.52872,-129.74275,13.23481,5.47569,-4.51092,-8.31674,-1.70737,5.26961,-6.19207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-06-15,13:05:39.67,1,4,"Chatham, Cael",1000110760,Right,WAS_WIL3,"McArthur, Liam",1000429109,Left,JOL_SLA,Undefined,1,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.68625,-0.750051,-2.196556,2266.919517,220.644696,1:15,5.45198,1.9457,5.86852,-18.06052,16.77914,13.43465,3.24966,1.02387,81.71372,-4.179107,0.211958,0.424823,,,,,,,,,,,,-7.46193,9.12067,-1.77545,50,5.38072,4.41225,-130.17745,-2.24773,-12.77898,27.83574,-16.55439,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,f6eb27a0-4a0a-11f0-a07c-e93c1299552c,88.72499,,,7.97253,,,,,,,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:05:39.67,2025-06-15T13:05:39.6740000-04:00,2025-06-15T17:05:39.6740000Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,1b5c35d1-527e-43d5-8021-33bc68d043f4,54.62977,-131.1637,13.91787,5.44997,-1.6612,-8.2772,-1.9398,4.86503,-6.38949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-06-15,13:05:51.62,1,5,"Chatham, Cael",1000110760,Right,WAS_WIL3,"McArthur, Liam",1000429109,Left,JOL_SLA,Undefined,1,Top,0,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,88.39924,-2.291894,-1.711206,2326.103663,222.189938,1:30,5.35736,1.90544,5.80083,-21.35048,14.46513,12.0991,1.44442,1.32166,81.15343,-6.282388,0.457202,0.430732,,,,,,,,,,,,-6.60229,8.33768,-1.77194,50,5.15616,3.31533,-128.3004,-5.82012,-11.04018,25.75002,-18.23197,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,fe139530-4a0a-11f0-a07c-e93c1299552c,87.50779,,,7.2458,,,,,,,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:05:51.62,2025-06-15T13:05:51.6240000-04:00,2025-06-15T17:05:51.6240000Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,0ce24e44-e444-4537-ab1d-710e2f270f9c,54.69777,-129.23981,12.87501,5.35636,-5.15498,-9.11599,-1.90024,3.7181,-5.52009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-06-15,13:06:25.70,2,1,"Chatham, Cael",1000110760,Right,WAS_WIL3,"Battipaglia, Ian",828354,Right,JOL_SLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,87.84275,-1.821967,-1.429795,2135.637529,215.333638,1:15,5.52299,1.50874,5.609,-20.8193,15.74914,10.34493,2.08626,1.03593,80.455,-5.716444,0.417464,0.435236,91.08113,39.02562,20.756235,5233.54376,99.09188,79.76015,47.75756,306.73464,302.71455,35.666351,5.257023,-5.66366,8.84146,-1.39344,50,5.35386,2.74385,-127.50707,-4.73255,-9.33281,25.98701,-17.60476,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,12770110-4a0b-11f0-a07c-e93c1299552c,86.60232,99.52615,,7.38776,,,,1.71541,2.25229,-1.00252,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:06:25.70,2025-06-15T13:06:25.7040000-04:00,2025-06-15T17:06:25.7040000Z,FlyBall,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,65f505be-c28e-4c59-8462-eaa75f4f21b0,54.89081,-128.5,12.9935,5.52183,-4.0599,-8.80238,-1.5051,3.10044,-4.6664,212.300087,1.72223,96.90926,-23.41735,5.35235,-0.8075,0.05383,0.00186,-0.00016,-2E-05,2.25284,84.09251,-21.02061,1.33308,0.14359,-0.17923,0.05546,-0.00765,0.0004,-1.00312,36.79069,0.7899,-0.83855,0.28496,-0.06951,0.01224,-0.00133,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
7,2025-06-15,13:07:13.07,3,1,"Chatham, Cael",1000110760,Right,WAS_WIL3,"Berry, Blake",1000056996,Left,JOL_SLA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.85657,-0.87349,-0.225361,2360.728797,218.703793,1:15,5.379,2.00443,5.3207,-19.19324,17.16619,12.77564,2.95975,2.85757,80.70049,-4.481626,2.04343,0.43399,,,,,,,,,,,,-6.42733,9.20504,-1.99343,50,5.2865,-0.08112,-128.87449,-2.59676,-10.74386,28.30013,-16.78698,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,2ea498c0-4a0b-11f0-a07c-e93c1299552c,86.85087,,,8.15607,,,,,,,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:07:13.07,2025-06-15T13:07:13.0740000-04:00,2025-06-15T17:07:13.0740000Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,43494d67-2b1a-47b1-bf7d-b9a885f95bdd,55.17619,-130.00618,14.15007,5.37692,-1.92547,-8.39349,-1.99878,0.34851,-5.37193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-06-15,13:07:32.05,3,2,"Chatham, Cael",1000110760,Right,WAS_WIL3,"Berry, Blake",1000056996,Left,JOL_SLA,Undefined,1,Top,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.96724,-1.708635,-2.174987,2461.725881,225.174976,1:30,5.39587,2.01609,5.50369,-18.52725,17.57729,16.43686,2.25227,1.35065,80.73099,-5.208376,0.752508,0.432466,,,,,,,,,,,,-8.89229,9.72465,-1.83726,50,5.23435,4.15634,-128.95009,-4.43414,-14.86919,28.54323,-15.91304,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,39e72270-4a0b-11f0-a07c-e93c1299552c,87.1569,,,8.23625,,,,,,,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:07:32.05,2025-06-15T13:07:32.0570000-04:00,2025-06-15T17:07:32.0570000Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,173b3844-0c87-4eb3-89a1-ae6534678a4e,54.99396,-130.05081,14.27162,5.39351,-3.82049,-7.95652,-2.0086,4.72974,-7.4346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-06-15,13:07:49.79,3,3,"Chatham, Cael",1000110760,Right,WAS_WIL3,"Berry, Blake",1000056996,Left,JOL_SLA,Undefined,1,Top,1,2,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.27592,-1.253632,-2.803202,2415.768686,225.615928,1:30,5.44871,2.03803,5.69818,-18.8082,16.76332,15.89217,2.71154,0.74806,81.0325,-4.814918,0.035486,0.429262,69.69327,28.315195,-154.789534,2757.196415,-100.84981,25.63438,-43.92388,172.36699,62.1881,-158.6622,2.297872,-8.94363,9.25512,-1.81283,50,5.33188,5.65358,-129.44324,-3.42286,-15.07323,28.70265,-16.57589,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,449868a0-4a0b-11f0-a07c-e93c1299552c,87.8075,27.30001,,8.24342,,,,1.35033,2.68605,-0.73895,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:07:49.79,2025-06-15T13:07:49.7960000-04:00,2025-06-15T17:07:49.7960000Z,FlyBall,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,ac1de533-c880-4305-8e58-c2d838fbac40,54.80128,-130.50353,14.35133,5.44701,-2.81054,-8.28795,-2.03196,6.21039,-7.53661,18.854204,1.35036,-81.41835,4.56104,-0.06584,0.36918,-0.44549,0.28888,-0.09176,0.01114,2.68614,48.47855,-26.41529,2.83166,-0.37519,-0.02025,0.02767,-0.00271,-0.00047,-0.73892,-38.33233,4.79085,-0.10291,0.38111,-0.45427,0.2946,-0.09368,0.01138,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
10,2025-06-15,13:08:13.17,3,4,"Chatham, Cael",1000110760,Right,WAS_WIL3,"Berry, Blake",1000056996,Left,JOL_SLA,Undefined,1,Top,1,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.08473,-1.309081,-2.000841,2285.795608,216.822721,1:15,5.36192,2.13424,5.58031,-19.84513,16.06469,11.10473,2.48461,1.19023,80.79778,-5.049585,-0.020194,0.431299,,,,,,,,,,,,-6.16622,8.86359,-1.96932,50,5.23653,4.01049,-129.13975,-3.58868,-10.33763,28.71184,-17.31427,WAS_WIL3,JOL_SLA,WildThingsPark,Independent,FRONT,20250615-WildThingsPark-1,52726610-4a0b-11f0-a07c-e93c1299552c,87.39291,,,8.28695,,,,,,,c11bd98d-1558-4d38-8a00-19a3ddbb1637,2025-06-15,17:08:13.17,2025-06-15T13:08:13.1730000-04:00,2025-06-15T17:08:13.1730000Z,,v3,,,,"Hernandez, Jommer",678912,Right,WAS_WIL3,0b838299-625b-47bf-bbea-941c25e89b3c,54.91605,-130.22816,14.35592,5.36013,-2.93234,-8.65713,-2.12878,4.40237,-5.16882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
